"","sim","N_actual","N_mean","n_captured","tau","pa_detects_total","N_lower_95","N_upper_95","N_sd","N_naive_se","seed"
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",5,10,3.54573333333333,3,0.15,35,3,6,0.970873872070077,0.00457674332411728,5483472
"202",5,10,6.32797777777778,6,0.15,34,6,8,0.730188851577099,0.00344214325664656,6393514
"203",5,10,8.57444444444444,8,0.15,32,8,11,0.941836246283774,0.00443985864343026,4356990
"204",5,10,6.89766666666667,6,0.15,44,6,10,1.13803973895122,0.00536477077781452,966461
"205",5,10,8.12651111111111,7,0.15,38,7,11,1.27492394261605,0.0060100491021393,606635
"206",5,10,5.81746666666667,5,0.15,39,5,9,1.1313310853447,0.00533314588142916,8461841
"207",5,10,4.8446,4,0.15,30,4,8,1.08170090214791,0.0050991869541626,9792052
"208",5,10,5.02435555555556,4,0.15,39,4,8,1.20586308801712,0.00568449311146303,5908700
"209",5,10,6.0178,5,0.15,39,5,9,1.24976712602228,0.00589145873142917,4335115
"210",5,10,8.69246666666667,8,0.15,25,8,11,1.0318711262989,0.00486428713811036,59851
"211",5,10,5.525,5,0.15,42,5,8,0.914193156700702,0.00430954786944935,9532100
"212",5,10,8.02055555555556,7,0.15,24,7,11,1.23963724811932,0.00584370602904402,8091878
"213",5,10,5.77462222222222,5,0.15,34,5,9,1.1342104939974,0.00534671954399005,9271730
"214",5,10,5.99526666666667,5,0.15,30,5,9,1.2143170587794,0.00572434551182278,3982978
"215",5,10,3.33942222222222,3,0.15,34,3,6,0.784180816979399,0.00369666382241693,8634370
"216",5,10,3.91324444444444,3,0.15,33,3,7,1.19255774148655,0.00562177110641104,6641460
"217",5,10,5.94737777777778,5,0.15,32,5,9,1.22435370361282,0.00577165870930326,2647451
"218",5,10,6.98433333333333,6,0.15,33,6,10,1.22254242925681,0.0057631202801051,3494191
"219",5,10,8.08086666666667,7,0.15,30,7,11,1.27303964178418,0.00600116642283257,4281150
"220",5,10,9.03713333333333,8,0.15,37,8,12,1.24338691762126,0.0058613821405909,4445480
"221",5,10,3.82311111111111,3,0.15,36,3,7,1.1212415898572,0.00528558354357606,325159
"222",5,10,6.08371111111111,5,0.15,41,5,9,1.28524370448067,0.00605869692610403,5786287
"223",5,10,6.24168888888889,5,0.15,32,5,10,1.32172562796671,0.00623067436268874,3346437
"224",5,10,5.67742222222222,5,0.15,23,5,8,1.01539802826208,0.00478663220925045,7886797
"225",5,10,5.73833333333333,5,0.15,34,5,9,1.08223068215863,0.00510168436108342,7257958
"226",5,10,3.11288888888889,2,0.15,38,2,7,1.32879469311086,0.00626399825535589,7928277
"227",5,10,7.13644444444444,6,0.15,36,6,10,1.29957189530691,0.00612624066540648,6683066
"228",5,10,7.34455555555556,6,0.15,34,6,11,1.37004901084599,0.0064584729741808,1725540
"229",5,10,3.60055555555556,3,0.15,36,3,6,0.972578840228522,0.00458478062109424,9878165
"230",5,10,6.85306666666667,6,0.15,32,6,10,1.15834957853113,0.00546051227975961,9083759
"231",5,10,3.47013333333333,3,0.15,31,3,6,0.856096984407812,0.00403567988685412,2414723
"232",5,10,5.99126666666667,5,0.15,37,5,9,1.22488156465883,0.00577414707013763,586547
"233",5,10,2.46802222222222,2,0.15,32,2,5,0.864133872153394,0.00407356613901769,1018884
"234",5,10,3.87702222222222,3,0.15,31,3,7,1.16901485185415,0.00551078886035907,3109275
"235",5,10,4.37166666666667,4,0.15,36,4,7,0.795200985699809,0.00374861339596374,9479691
"236",5,10,4.77208888888889,4,0.15,31,4,8,1.07065597699796,0.00504712067768777,1059608
"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",6,10,7.75028888888889,7,0.15,29,7,11,1.0814616221031,0.00509805897721406,5725458
"252",6,10,7.89466666666667,7,0.15,35,7,11,1.18747285434966,0.0055978007185706,8198839
"253",6,10,2.66866666666667,2,0.15,30,2,5,0.974688212451226,0.00459472429711238,3459995
"254",6,10,3.50042222222222,3,0.15,32,3,6,0.87418223592566,0.00412093458010568,867888
"255",6,10,4.32768888888889,4,0.15,28,4,6,0.738894754344509,0.0034831832758678,7127189
"256",6,10,3.66128888888889,3,0.15,39,3,6,1.01603146893949,0.00478961827724029,6199639
"257",6,10,4.78682222222222,4,0.15,35,4,8,1.06120593598684,0.00500257275714473,1676877
"258",6,10,5.68015555555556,4,0.15,36,4,10,1.616443914565,0.00761998968931094,9928064
"259",6,10,6.63777777777778,6,0.15,37,6,9,1.0166482113228,0.00479252562871685,6471613
"260",6,10,6.697,6,0.15,29,6,9,1.02965641726136,0.00485384689958502,4238181
"261",6,10,3.40735555555556,3,0.15,33,3,6,0.833952580426722,0.00393129016538503,7168730
"262",6,10,6.06015555555556,5,0.15,33,5,9,1.27065839000326,0.0059899410942859,1089725
"263",6,10,7.12813333333333,6,0.15,33,6,10,1.30328543605875,0.00614374646439205,7472964
"264",6,10,5.01668888888889,4,0.15,41,4,8,1.21751978308241,0.00573944329897564,6719390
"265",6,10,7.44713333333333,7,0.15,36,7,10,0.831075887524797,0.00391772930499608,2891945
"266",6,10,8.15202222222222,7,0.15,32,7,11,1.29263457826711,0.00609353783925925,9408061
"267",6,10,3.59664444444444,3,0.15,31,3,6,0.964257032385679,0.00454555124271153,2982947
"268",6,10,7.81022222222222,7,0.15,24,7,11,1.09587609520819,0.00516600945507964,3584306
"269",6,10,5.64602222222222,5,0.15,28,5,8,1.03136965785146,0.00486192319317879,8845408
"270",6,10,6.16922222222222,5,0.15,33,5,9,1.30425009399685,0.00614829390552243,3403427
"271",6,10,4.71435555555556,4,0.15,28,4,7,1.04462026638723,0.00492438716084874,8011201
"272",6,10,5.12571111111111,5,0.15,37,5,6,0.440959728318092,0.00207870409415934,9847786
"273",6,10,9.18693333333333,8,0.15,35,8,12,1.30710218350975,0.00616173878442325,5332754
"274",6,10,7.26122222222222,7,0.15,33,7,9,0.631519008142456,0.00297700915403822,5472834
"275",6,10,5.50526666666667,5,0.15,39,5,8,0.931159597947,0.00438952844050175,2503225
"276",6,10,5.50688888888889,5,0.15,25,5,8,0.898525604565693,0.00423569032038763,4764937
"277",6,10,5.48706666666667,5,0.15,30,5,8,0.862492727102403,0.00406582970705458,9946726
"278",6,10,4.54164444444444,4,0.15,39,4,7,0.956485153221121,0.00450891425297939,6637075
"279",6,10,4.59682222222222,4,0.15,27,4,7,0.989063797795941,0.00466249145631754,8948261
"280",6,10,4.26784444444444,4,0.15,30,4,6,0.681520120853804,0.00321271665980533,3137758
"281",6,10,8.25753333333333,7,0.15,37,7,12,1.34104639579559,0.00632175333568561,8609543
"282",6,10,3.62051111111111,3,0.15,24,3,6,0.972595772913129,0.00458486044253497,1995362
"283",6,10,7.56111111111111,7,0.15,21,7,10,0.921047625420492,0.00434186014487065,4841555
"284",6,10,5.97753333333333,5,0.15,35,5,9,1.21107622391198,0.00570906806974638,12329
"285",6,10,8.76353333333333,8,0.15,34,8,12,1.08246560049809,0.00510279177675579,5277620
"286",6,10,7.4202,6,0.15,32,6,11,1.44226302365129,0.00679889309518961,3112449
"287",6,10,4.98475555555556,4,0.15,41,4,8,1.27149220300431,0.00599387172646778,7881836
"288",6,10,8.83695555555556,8,0.15,35,8,12,1.112913907906,0.00524632647438104,2819060
"289",6,10,6.55413333333333,6,0.15,31,6,9,0.920615479301885,0.00433982298853111,9676439
"290",6,10,4.77868888888889,4,0.15,40,4,8,1.1080532520943,0.00522341312314457,6009340
"291",6,10,7.18613333333333,6,0.15,32,6,10,1.27438500424618,0.00600750852229947,1849335
"292",6,10,11.1475333333333,7,0.15,31,7,17,2.62389198206334,0.01236914542412,1926139
"293",6,10,8.48026666666667,7,0.15,35,7,12,1.4291296435363,0.00673698174759485,5734792
"294",6,10,7.03193333333333,6,0.15,32,6,10,1.25215085780668,0.00590269575082439,3648614
"295",6,10,5.00433333333333,4,0.15,23,4,8,1.22234427888506,0.00576218619029469,2021431
"296",6,10,7.88153333333333,7,0.15,41,7,11,1.15426538955485,0.00544125922828778,6755096
"297",6,10,6.00462222222222,5,0.15,30,5,9,1.24351281011931,0.00586197560351801,3233433
"298",6,10,4.01375555555556,3,0.15,35,3,7,1.20199769004731,0.00566627145068679,6775645
"299",6,10,5.71982222222222,5,0.15,31,5,8,1.04077537112323,0.00490626215075452,7269677
"300",6,10,5.26422222222222,4,0.15,33,4,9,1.40502567690994,0.00662335455922825,6145661
"301",7,10,3.83155555555556,3,0.15,33,3,7,1.1132178619272,0.00524775932737807,1432090
"302",7,10,5.986,5,0.15,40,5,9,1.21655853414153,0.0057349119280123,3731548
"303",7,10,3.03224444444444,2,0.15,35,2,6,1.25674882780687,0.00592437078926988,4182941
"304",7,10,4.70046666666667,4,0.15,42,4,8,1.06109708558878,0.00500205963144739,4468892
"305",7,10,4.48917777777778,3,0.15,36,3,8,1.55408525977161,0.00732602817151041,4041440
"306",7,10,5.8534,5,0.15,41,5,9,1.14322338402048,0.00538920671501276,2822784
"307",7,10,4.11435555555556,4,0.15,34,4,5,0.411763034871811,0.00194106956133207,2097195
"308",7,10,6.22635555555556,6,0.15,27,6,8,0.601751229803547,0.00283668250120955,1691318
"309",7,10,5.62444444444444,5,0.15,35,5,8,0.993446280453646,0.00468315067768884,9190636
"310",7,10,2.63593333333333,2,0.15,28,2,5,0.97510622363979,0.00459669482075268,6966587
"311",7,10,5.21842222222222,5,0.15,28,5,7,0.603664593935697,0.0028457021862277,9155886
"312",7,10,7.14768888888889,6,0.15,41,6,10,1.25835910006351,0.00593196168548473,4784847
"313",7,10,4.10408888888889,3,0.15,33,3,8,1.35200489448226,0.00637341219390538,2789586
"314",7,10,9.71591111111111,7,0.15,37,7,14,1.95938792509569,0.00923664325873467,5965394
"315",7,10,3.73353333333333,3,0.15,37,3,7,1.07180996425672,0.00505256062579491,4192708
"316",7,10,7.68444444444444,7,0.15,35,7,10,1.02443654519986,0.00482924018670761,9471583
"317",7,10,6.10306666666667,5,0.15,34,5,9,1.27990984898869,0.00603355289018236,1208321
"318",7,10,5.90355555555556,5,0.15,36,5,9,1.14382146468809,0.00539202609431784,3571976
"319",7,10,11.3461555555556,7,0.15,29,7,17,2.76511836512044,0.0130348929784008,8573083
"320",7,10,2.64513333333333,2,0.15,28,2,5,1.00778249224668,0.00475073222819137,3113503
"321",7,10,3.30313333333333,3,0.15,31,3,6,0.752632781287771,0.00354794495594583,9850405
"322",7,10,2.64073333333333,2,0.15,37,2,5,0.961337725027204,0.00453178949584789,3181316
"323",7,10,9.03955555555556,7,0.15,36,7,13,1.7051457978282,0.00803813437704045,9109124
"324",7,10,5.78553333333333,5,0.15,36,5,9,1.09494171430221,0.00516160474124743,5214315
"325",7,10,4.06297777777778,3,0.15,44,3,7,1.28726392032937,0.00606822031494452,1428522
"326",7,10,2.46217777777778,2,0.15,39,2,5,0.884513789132148,0.004169637988989,144380
"327",7,10,4.75975555555556,4,0.15,25,4,8,1.05025732668569,0.00495096051793536,7453063
"328",7,10,3.71053333333333,3,0.15,25,3,6,1.02242035868478,0.00481973579232792,5104374
"329",7,10,4.48102222222222,4,0.15,30,4,7,0.883560645685555,0.00416514482769214,5328325
"330",7,10,3.82002222222222,3,0.15,28,3,7,1.08035515914441,0.0050928430608059,5476673
"331",7,10,2.52435555555556,2,0.15,40,2,5,0.953499000424284,0.00449483739369737,9541686
"332",7,10,4.56297777777778,4,0.15,39,4,7,0.961601045182782,0.00453303079896545,4986556
"333",7,10,11.3390666666667,7,0.15,35,7,17,2.67071215431145,0.0125898578327397,1107105
"334",7,10,2.88151111111111,2,0.15,33,2,6,1.15756024263832,0.00545679131467667,5559301
"335",7,10,7.12453333333333,6,0.15,33,6,10,1.30515063939584,0.00615253911724504,6593389
"336",7,10,3.61697777777778,3,0.15,28,3,6,0.99059140863893,0.00466969268289148,2711067
"337",7,10,4.62748888888889,4,0.15,31,4,7,0.969736924624949,0.00457138370246193,3110240
"338",7,10,5.00344444444444,4,0.15,21,4,8,1.25125742760598,0.00589848408046817,7011050
"339",7,10,10.5894888888889,7,0.15,30,6,16,2.56576699125968,0.0120951415897621,4574557
"340",7,10,3.29057777777778,2,0.15,42,2,7,1.42217695074259,0.00670420643944861,8793614
"341",7,10,4.15948888888889,4,0.15,37,4,6,0.542886175298157,0.00255918997310504,8099704
"342",7,10,2.71937777777778,2,0.15,37,2,5,0.980898281499796,0.00462399884335158,3137950
"343",7,10,2.85115555555556,2,0.15,36,2,6,1.14492455611082,0.00539722611715307,7654974
"344",7,10,2.73491111111111,2,0.15,27,2,5,1.05396463661843,0.00496843694455804,2211203
"345",7,10,5.82497777777778,5,0.15,42,5,9,1.1118229388214,0.00524118359679577,1200368
"346",7,10,4.621,4,0.15,30,4,7,0.968665672323242,0.0045663337706826,2301499
"347",7,10,5.69251111111111,5,0.15,31,5,8,1.03487355328203,0.00487844071464227,3301623
"348",7,10,4.66631111111111,4,0.15,31,4,7,1.00631716138793,0.00474382459227868,4202848
"349",7,10,11.5053111111111,7,0.15,32,7,17,2.58973802788149,0.0122081421400778,6391845
"350",7,10,3.95037777777778,3,0.15,38,3,7,1.16431715049547,0.00548864368378095,5745408
"351",8,10,6.04968888888889,5,0.15,30,5,9,1.25883968021512,0.00593422716204545,5846753
"352",8,10,6.23217777777778,6,0.15,37,6,8,0.612509986245322,0.00288739976545698,1502343
"353",8,10,7.88455555555556,7,0.15,33,7,11,1.11367765522895,0.00524992681378881,4418259
"354",8,10,6.38902222222222,6,0.15,27,6,9,0.801975618120233,0.0037805493194606,7912644
"355",8,10,2.55022222222222,2,0.15,35,2,5,0.975106246176614,0.00459669492699228,6552850
"356",8,10,3.91015555555556,3,0.15,33,3,7,1.18970747398944,0.005608334816575,187232
"357",8,10,6.91464444444444,6,0.15,36,6,10,1.18149194979473,0.00556960646411445,2245798
"358",8,10,2.9692,2,0.15,39,2,6,1.2198251165485,0.00575031074515409,5460724
"359",8,10,4.95037777777778,4,0.15,42,4,8,1.20238318261965,0.00566808868010014,9488671
"360",8,10,2.55484444444444,2,0.15,30,2,5,0.961521576979299,0.00453265618226164,6475328
"361",8,10,5.93137777777778,5,0.15,39,5,9,1.17179319067506,0.0055238860751637,2774855
"362",8,10,4.81624444444444,4,0.15,40,4,8,1.14351148203554,0.00539056482208008,1329564
"363",8,10,8.78126666666667,8,0.15,29,8,12,1.07615742254868,0.00507305474072274,376502
"364",8,10,8.61015555555556,8,0.15,37,8,11,0.979624855362369,0.00461799585497081,2580813
"365",8,10,5.86182222222222,5,0.15,34,5,9,1.13034987964522,0.00532852043340355,884279
"366",8,10,3.73862222222222,3,0.15,41,3,7,1.06398419620832,0.00501566960142812,1087068
"367",8,10,6.64111111111111,6,0.15,34,6,9,1.00240764900801,0.00472539497417885,8316246
"368",8,10,5.47262222222222,5,0.15,31,5,8,0.88667990941288,0.00417984917791814,2809099
"369",8,10,6.85566666666667,6,0.15,27,6,10,1.1486501681656,0.00541478882080643,7769403
"370",8,10,6.48482222222222,6,0.15,29,6,9,0.844516255819917,0.00398108780875024,5120616
"371",8,10,7.04497777777778,6,0.15,37,6,10,1.26197867183902,0.00594902451046776,633138
"372",8,10,4.28673333333333,3,0.15,37,3,8,1.32268270562805,0.00623518607005178,8165664
"373",8,10,3.73262222222222,3,0.15,44,3,7,1.05743955704538,0.00498481787654457,2654929
"374",8,10,4.91404444444444,4,0.15,33,4,8,1.16083180369928,0.00547221360141848,7329152
"375",8,10,4.76886666666667,4,0.15,43,4,7,1.05472581636227,0.00497202518028186,7417096
"376",8,10,6.0434,5,0.15,33,5,9,1.26160243289326,0.00594725090306847,7699502
"377",8,10,6.65844444444444,6,0.15,37,6,9,0.9893350167875,0.00466376999490499,8166659
"378",8,10,5.01948888888889,4,0.15,42,4,8,1.23213839779535,0.00580835610960945,8517878
"379",8,10,3.30375555555556,3,0.15,33,3,5,0.705903103364799,0.00332765914166585,1066206
"380",8,10,6.56102222222222,6,0.15,33,6,9,0.927281484636432,0.00437124683903434,7920788
"381",8,10,4.13875555555556,3,0.15,38,3,8,1.34558885020206,0.00634316667111259,6943404
"382",8,10,5.82275555555556,5,0.15,35,5,9,1.10475254936023,0.00520785346123828,4948617
"383",8,10,4.97933333333333,4,0.15,28,4,8,1.23630550387748,0.00582800003606679,6877730
"384",8,10,4.88142222222222,4,0.15,32,4,8,1.13473008626277,0.00534916892541869,5321637
"385",8,10,6.68233333333333,6,0.15,37,6,9,1.02814841221335,0.00484673809561495,3669378
"386",8,10,4.60595555555556,4,0.15,24,4,7,0.969808050180439,0.00457171899154595,8364227
"387",8,10,5.72935555555556,5,0.15,33,5,9,1.07244239880346,0.00505554195083932,8246952
"388",8,10,5.90044444444444,5,0.15,31,5,9,1.12705379307056,0.00531298253228144,3852518
"389",8,10,4.6232,4,0.15,47,4,7,0.995924707841619,0.00469483409644027,1326706
"390",8,10,6.95771111111111,6,0.15,32,6,10,1.20474963435125,0.0056792442405452,7345698
"391",8,10,6.74384444444444,6,0.15,32,6,10,1.05663418863778,0.00498102133346212,3644375
"392",8,10,4.79744444444444,4,0.15,42,4,8,1.10254172719596,0.00519743154560928,7103665
"393",8,10,4.77555555555556,4,0.15,25,4,8,1.084827563993,0.00511392617945024,7719495
"394",8,10,7.14831111111111,6,0.15,33,6,10,1.29570101562879,0.00610799316360942,3267772
"395",8,10,3.04966666666667,2,0.15,46,2,6,1.30520069592429,0.00615277508598312,8464572
"396",8,10,4.63073333333333,4,0.15,39,4,7,0.975293084115971,0.00459757568948497,990147
"397",8,10,3.61235555555556,2,0.15,36,2,8,1.6262743726379,0.00766633091308106,7068081
"398",8,10,4.97944444444444,4,0.15,28,4,8,1.17224722719203,0.00552602642383073,5399983
"399",8,10,4.72922222222222,4,0.15,32,4,8,1.06504780387864,0.00502068349606952,3242504
"400",8,10,3.85431111111111,3,0.15,41,3,7,1.11996148701816,0.00527954908092207,8190048
"401",9,10,4.85566666666667,4,0.15,32,4,8,1.09089917103075,0.00514254800951086,1316768
"402",9,10,9.49702222222222,8,0.15,39,8,13,1.45807884996137,0.00687344961541579,3099974
"403",9,10,6.77846666666667,6,0.15,34,6,10,1.08590682425776,0.00511901386112941,6669713
"404",9,10,6.32944444444444,5,0.15,30,5,10,1.39600171069529,0.00658081517453772,6037738
"405",9,10,5.78097777777778,5,0.15,41,5,9,1.09160950068216,0.0051458965356001,387209
"406",9,10,3.86624444444444,3,0.15,39,3,7,1.11362436785224,0.00524967561468602,5384327
"407",9,10,6.69504444444444,6,0.15,31,6,9,1.00322924576402,0.00472926801842934,2610091
"408",9,10,5.36311111111111,5,0.15,27,5,7,0.756297067291219,0.0035652185658208,4286027
"409",9,10,5.66817777777778,5,0.15,39,5,8,1.02161391133791,0.004815934163077,2395694
"410",9,10,7.92526666666667,6,0.15,38,6,12,1.69985987215669,0.00801321628445928,1219702
"411",9,10,6.9056,6,0.15,32,6,10,1.17405628492902,0.00553455440378665,5978740
"412",9,10,10.2346222222222,9,0.15,41,9,14,1.34896403281053,0.00635907743451383,278880
"413",9,10,7.03835555555556,6,0.15,38,6,10,1.24180281477591,0.00585391460816393,3305200
"414",9,10,6.91386666666667,6,0.15,40,6,10,1.20808026460649,0.00569494498213924,8396152
"415",9,10,5.64533333333333,5,0.15,40,5,8,0.998137334996648,0.00470526452087733,6424639
"416",9,10,6.71577777777778,6,0.15,25,6,10,1.07273221813575,0.00505690817227381,1781877
"417",9,10,9.62753333333333,9,0.15,36,9,12,0.971699889662733,0.00458063720839159,9207693
"418",9,10,5.39068888888889,5,0.15,32,5,7,0.760801879071515,0.00358645445220624,9761712
"419",9,10,5.17302222222222,4,0.15,38,4,8,1.31742665484875,0.00621040880906307,8311581
"420",9,10,3.81586666666667,3,0.15,39,3,7,1.13238738465037,0.00533812532410918,212159
"421",9,10,7.34477777777778,7,0.15,37,7,9,0.732701388760233,0.00345398747051441,5056527
"422",9,10,8.20295555555555,7,0.15,47,7,11,1.30732225052737,0.00616277619029309,388682
"423",9,10,4.18162222222222,3,0.15,43,3,8,1.33558464405101,0.00629600639104728,1815523
"424",9,10,9.0476,8,0.15,48,8,12,1.23566956819443,0.00582500220650758,1652072
"425",9,10,8.66733333333333,8,0.15,41,8,11,1.02340420336752,0.00482437368063991,7835332
"426",9,10,8.91048888888889,8,0.15,36,8,12,1.15966272934169,0.00546670253204541,3032167
"427",9,10,8.50513333333333,8,0.15,39,8,11,0.880827767974305,0.00415226191861361,3165631
"428",9,10,5.35504444444444,5,0.15,31,5,7,0.724353805502174,0.00341463658565913,669496
"429",9,10,3.65451111111111,3,0.15,24,3,6,1.01804519284601,0.00479911106277187,6312372
"430",9,10,5.21531111111111,4,0.15,30,4,8,1.30488444246014,0.00615128425285593,2231784
"431",9,10,8.53624444444444,8,0.15,42,8,11,0.903987493823278,0.00426143791326848,1735158
"432",9,10,6.82731111111111,6,0.15,30,6,10,1.10614704875113,0.00521442719440942,6137030
"433",9,10,8.31895555555556,7,0.15,30,7,12,1.38201898111724,0.00651489995517683,2251801
"434",9,10,6.80028888888889,6,0.15,37,6,10,1.1379854642243,0.00536451492429818,778702
"435",9,10,11.3905555555556,7,0.15,39,7,17,2.78677333215601,0.0131369754719823,6286777
"436",9,10,3.8624,3,0.15,36,3,7,1.14275774330987,0.0053870116636523,4186969
"437",9,10,7.66046666666667,7,0.15,42,7,10,1.02773025459533,0.00484476688169957,5400651
"438",9,10,4.76086666666667,4,0.15,48,4,8,1.10367974731989,0.00520279622392101,712218
"439",9,10,5.76053333333333,5,0.15,43,5,9,1.05449955660193,0.00497095858154287,9704012
"440",9,10,5.23864444444444,4,0.15,36,4,9,1.36290584025816,0.00642479974510194,8300973
"441",9,10,2.91111111111111,2,0.15,29,2,6,1.18563485267456,0.00558913629558197,1713551
"442",9,10,6.58177777777778,6,0.15,44,6,9,0.945374135344586,0.00445653641240351,8852093
"443",9,10,6.75815555555556,6,0.15,40,6,10,1.0964813337057,0.00516886257671846,879350
"444",9,10,7.02013333333333,6,0.15,35,6,10,1.23282222788604,0.00581157971557151,2603467
"445",9,10,6.93653333333333,6,0.15,36,6,10,1.20329350917729,0.00567238000064681,8970745
"446",9,10,5.69604444444444,5,0.15,27,5,8,1.03378016804076,0.00487328644718526,695325
"447",9,10,5.71051111111111,5,0.15,46,5,8,1.0377422625151,0.0048919639396553,2973709
"448",9,10,3.86511111111111,3,0.15,39,3,7,1.13764394623462,0.00536290499305551,2337434
"449",9,10,4.62155555555556,4,0.15,37,4,7,0.967264489988875,0.00455972853381387,2870639
"450",9,10,5.09126666666667,4,0.15,34,4,8,1.23475316845457,0.00582068225670535,8616320
"451",10,10,7.84131111111111,7,0.2,33,7,11,1.14211409304603,0.00538397746721048,1992695
"452",10,10,6.74126666666667,6,0.2,34,6,10,1.08199135861511,0.00510055617907995,6510914
"453",10,10,10.0213777777778,9,0.2,27,9,13,1.2354302972001,0.00582387427222336,4546342
"454",10,10,5.83402222222222,5,0.2,35,5,9,1.1584151424676,0.00546082135112012,4417744
"455",10,10,5.89126666666667,5,0.2,29,5,9,1.18798035054189,0.00560019307856361,5730791
"456",10,10,6.29824444444444,5,0.2,30,5,10,1.3502599298159,0.00636518635158194,2258323
"457",10,10,7.34391111111111,6,0.2,27,6,11,1.40142463733206,0.00660637909586266,4812022
"458",10,10,5.22351111111111,4,0.2,26,4,9,1.35680806939245,0.00639605457757355,9087445
"459",10,10,8.3594,7,0.2,23,7,12,1.39658610947284,0.00658357005679453,8985205
"460",10,10,4.90322222222222,4,0.2,25,4,8,1.16572239583189,0.00549526807382506,2597657
"461",10,10,9.80215555555556,9,0.2,27,9,13,1.08074828941162,0.00509469629465811,999935
"462",10,10,7.43888888888889,6,0.2,30,6,11,1.46194757266653,0.00689168694914476,4129914
"463",10,10,3.66084444444444,3,0.2,24,3,6,1.00262780480569,0.00472643279856188,5194822
"464",10,10,8.97724444444444,8,0.2,33,8,12,1.22247647339179,0.00576280936117566,6960645
"465",10,10,7.26788888888889,6,0.2,32,6,11,1.35487133559513,0.00638692472689729,3142013
"466",10,10,4.76008888888889,3,0.2,27,3,9,1.68322938890706,0.00793481943459116,4220465
"467",10,10,5.62113333333333,5,0.2,34,5,8,1.00207236763541,0.00472381444263107,5501827
"468",10,10,4.50455555555556,3,0.2,28,3,8,1.55159755353477,0.00731430101184597,7348671
"469",10,10,7.67148888888889,6,0.2,23,6,12,1.57914965836461,0.0074441828795869,1480578
"470",10,10,6.52206666666667,5,0.2,27,5,10,1.51731041305836,0.00715266988159017,8343150
"471",10,10,6.52346666666667,6,0.2,31,6,9,0.8874683944313,0.00418356613194073,2797168
"472",10,10,4.50413333333333,4,0.2,22,4,7,0.872187440493172,0.0041115310242564,7040032
"473",10,10,8.13402222222222,7,0.2,36,7,11,1.30770725636764,0.00616459112522942,7322711
"474",10,10,5.91668888888889,5,0.2,37,5,9,1.18372357739796,0.00558012645752331,3219200
"475",10,10,8.18944444444444,8,0.2,34,8,10,0.533213953894093,0.00251359468414536,9726245
"476",10,10,7.40157777777778,6,0.2,27,6,11,1.38493486427145,0.00652864556018675,767192
"477",10,10,4.54775555555556,4,0.2,28,4,7,0.945260303104703,0.00445599980207858,8335783
