"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"832",831,175,173.56,315.86,0.45,64,5,173.605038666667,2.0632181577469,-0.00797120761904742,0.182118284500932,-0.911730960772558,5,7,0.000858513826324465,0.54,0.42,0.989058105416268,0.0112726625097264,0.75,2,2
"833",832,175,174.16,315.42,0.45,64,6,174.190216888889,1.59949400400722,-0.00462733206349222,0.138981596438833,-0.913109023171927,5,7,0.000655165528680208,0.72,0.3,0.988960889144905,0.0113608732686995,0.75,2,2
"834",833,175,166.36,391.48,0.45,81,3,166.480480888889,8.01841762685849,-0.0486829663492062,0.33331181253115,-0.958431722062631,5,7,0.00157124695260237,0.1,1.08,0.99110649505897,0.00908934972269549,0.75,2,2
"835",834,175,172.2,391.7,0.45,81,4,172.255816444444,3.99488868044874,-0.0156810488888893,0.219878276978593,-0.944960099124991,5,7,0.00103651613791451,0.46,0.76,0.990997865988385,0.00915706472932522,0.75,2,2
"836",835,175,173.18,392.62,0.45,81,5,173.224479111111,2.45692148741205,-0.0101458336507935,0.188735352613336,-0.923182179984051,5,7,0.000889706984550162,0.46,0.5,0.990999412915317,0.00912685657426302,0.75,2,2
"837",836,175,174.14,391.44,0.45,81,6,174.163473333333,1.6808357843774,-0.00478015238095235,0.137385191724382,-0.918263763181797,5,7,0.000647640004686163,0.64,0.3,0.991008370091797,0.0091300302027228,0.75,2,2
"838",837,175,166.44,469.14,0.45,100,3,166.570873777778,7.62748277367603,-0.0481664355555554,0.341989804040638,-0.955163477363605,5,7,0.00161215539689196,0.12,1.02,0.992509205488606,0.0075212113739142,0.75,2,2
"839",838,175,171.18,468.42,0.45,100,4,171.248386666667,4.32273124587413,-0.0214377904761905,0.242679303492015,-0.9438597290258,5,7,0.00114400120768555,0.28,0.76,0.992489350661076,0.00753643820151743,0.75,2,2
"840",839,175,173.44,469.02,0.45,100,5,173.482274222222,2.13656010774115,-0.00867271873015852,0.180108314276937,-0.915701733068791,5,7,0.000849038735822,0.56,0.52,0.992367449891427,0.00763106671614059,0.75,2,2
"841",840,175,174.2,469.26,0.45,100,6,174.230210222222,1.5268153337273,-0.00439879873015851,0.146539426767397,-0.904022822190513,5,7,0.000690793482522771,0.74,0.36,0.992354265918178,0.0076373804545615,0.75,2,2
"842",841,175,169.98,313.48,0.5,64,3,170.059465333333,5.95474109073141,-0.0282316266666669,0.258428201102114,-0.956601269952046,5,7,0.0012182422229943,0.32,0.9,0.989030557119139,0.011330420557937,0.75,2,2
"843",842,175,173.28,313.42,0.5,64,4,173.325338666667,2.97682509363012,-0.00956949333333349,0.180987035832754,-0.939201320151448,5,7,0.000853181068961284,0.6,0.42,0.988948046959309,0.0113705009798067,0.75,2,2
"844",843,175,174.42,313.58,0.5,64,5,174.436770222222,1.14721135290148,-0.00321845587301588,0.108158672729653,-0.905720360545506,5,7,0.000509864872875163,0.74,0.22,0.989021956355801,0.0113041932680655,0.75,2,2
"845",844,175,174.76,313.9,0.5,64,6,174.767797333333,0.904377696062639,-0.00132687238095211,0.0691609611870842,-0.923526463016295,5,7,0.000326027897658446,0.88,0.08,0.988985232704627,0.0113260665561666,0.75,2,2
"846",845,175,170.42,386.74,0.5,81,3,170.506861333333,5.00348264352763,-0.0256750780952383,0.272217443867695,-0.945594406284225,5,7,0.0012832453367741,0.34,0.9,0.990990028661028,0.00915755625626263,0.75,2,2
"847",846,175,172.8,386.36,0.5,81,4,172.855916888889,3.02440945036098,-0.012251903492063,0.193469991045643,-0.936030489845695,5,7,0.000912026284163165,0.46,0.46,0.990974163942612,0.00916306895067373,0.75,2,2
"848",847,175,174.2,386.7,0.5,81,5,174.226560888889,1.50247889294158,-0.00441965206349201,0.138224925094957,-0.908002085257692,5,7,0.000651598545757642,0.72,0.36,0.990917909220153,0.0091858132608688,0.75,2,2
"849",848,175,174.78,387.7,0.5,81,6,174.792963111111,0.627961125901458,-0.00118306793650789,0.0875886709257559,-0.860518959991322,5,7,0.000412896954444793,0.88,0.12,0.990922338450695,0.00921345958767261,0.75,2,2
"850",849,175,171.68,459.52,0.5,100,3,171.756903555556,4.36709886906363,-0.0185319796825392,0.250598535854974,-0.942616701987169,5,7,0.00118133282705648,0.34,0.8,0.992379807344587,0.00761906079888719,0.75,2,2
"851",850,175,173.46,460.38,0.5,100,4,173.497631555556,2.35226384770781,-0.00858496253968228,0.164143769817883,-0.93021881028447,5,7,0.000773781151518323,0.56,0.44,0.99235473219733,0.0076320958376831,0.75,2,2
"852",851,175,174.06,460.22,0.5,100,5,174.090731111111,1.65081475801067,-0.00519582222222217,0.150262780130405,-0.908976595101754,5,7,0.000708345538601019,0.66,0.36,0.992337788624414,0.00762184536461988,0.75,2,2
"853",852,175,174.74,461.06,0.5,100,6,174.754731555556,0.657792172941737,-0.00140153396825417,0.105535158007431,-0.839561547934717,5,7,0.00049749750587099,0.88,0.20050000000002,0.992350463965,0.00762672739849405,0.75,2,2
"854",853,175,172.62,310.06,0.55,64,3,172.684310222222,2.56443689583354,-0.0132325130158727,0.225731905975277,-0.911976034059553,5,7,0.00106411040963522,0.32,0.68,0.989103417497418,0.0112725493843613,0.75,2,2
"855",854,175,174.22,310.28,0.55,64,4,174.244101333333,2.51228802832737,-0.00431942095238126,0.121613486894036,-0.951592538147386,5,7,0.000573291475110095,0.76,0.26,0.98890257111977,0.0113881658074717,0.75,2,2
"856",855,175,174.7,311.02,0.55,64,5,174.716340444445,0.659523044370441,-0.00162091174603144,0.0972910783588764,-0.85248267033376,5,7,0.000458634541710088,0.84,0.22,0.988986751715822,0.011340660646087,0.75,2,2
"857",856,175,174.92,310.5,0.55,64,6,174.925052888889,0.27127323872008,-0.000428269206349134,0.0516332528889323,-0.809663300616942,5,7,0.000243401488349893,0.94,0.04,0.988946612778985,0.0113798924075667,0.75,2,2
"858",857,175,172.36,379.74,0.55,81,3,172.423985333333,2.88457569667594,-0.0147200838095242,0.233410160665631,-0.919083364345542,5,7,0.00110030604936339,0.36,0.7,0.990959068541977,0.00918848690585349,0.75,2,2
"859",858,175,174.24,381.26,0.55,81,4,174.270004888889,1.37197425463824,-0.00417140063492069,0.150591714241322,-0.890237215653124,5,7,0.000709896148870305,0.76,0.42,0.99096964053719,0.00917651236858684,0.75,2,2
"860",859,175,174.74,381.86,0.55,81,5,174.751339555556,0.654201376079503,-0.00142091682539646,0.087243441551962,-0.866641305350358,5,7,0.00041126952756963,0.9,0.16,0.990881819766068,0.00921090655861785,0.75,2,2
"861",860,175,174.96,381.28,0.55,81,6,174.9657,0.197027131345589,-0.00019600000000001,0.0562106262509015,-0.714706163222226,5,7,0.0002649794333117,0.96,0.04,0.990859213289106,0.00925822632377428,0.75,2,2
"862",861,175,172.86,448.98,0.55,100,3,172.913925333333,2.27505583359663,-0.0119204266666667,0.209366504767818,-0.90797302568314,5,7,0.000986963168497667,0.38,0.62,0.992413577700754,0.00759364319083857,0.75,2,2
"863",862,175,173.92,449.34,0.55,100,4,173.946334222222,1.98081748710921,-0.00602094730158765,0.139578058706938,-0.929535123949942,5,7,0.000657977278776864,0.64,0.34,0.992435346906795,0.00757551513544381,0.75,2,2
"864",863,175,174.98,448.36,0.55,100,5,174.990290222222,0.13598096315789,-0.0000554844444445702,0.0835164277202333,-0.38582264913611,5,7,0.000393700215876354,1,0.1,0.992302916901287,0.00765167732163013,0.75,2,2
"865",864,175,174.92,448.78,0.55,100,6,174.926970222222,0.270478034445223,-0.000417313015872797,0.0656775772408017,-0.757179626894609,5,7,0.000309607068259161,0.94,0.08,0.992363998142933,0.00759716334459695,0.75,2,2
"866",865,200,68.28,319.72,0.15,64,3,68.7677137777778,13.0487294001392,-0.656161431111111,0.719206566295882,-0.944883019316179,5,7,0.00339037226734474,0,2.2,0.989834764459684,0.010831916773543,0.75,2,2
"867",866,200,83.44,319.68,0.15,64,4,83.8852164444445,12.1291333686153,-0.580573917777778,0.684240996026418,-0.943586983898048,5,7,0.00322554298837412,0,2.14,0.989833704906879,0.0108153449171663,0.75,2,2
"868",867,200,100.12,319.82,0.15,64,5,100.548981333333,15.6414298840446,-0.497255093333333,0.668142243326135,-0.957283813035042,5,7,0.00314965274035401,0,2.06,0.989796791636466,0.0108403236082509,0.75,2,2
"869",868,200,112.08,319.7,0.15,64,6,112.478477333333,14.2182757055072,-0.437607613333334,0.642496534014164,-0.954811923237267,5,7,0.00302875770726846,0,2,0.989813675398774,0.0108058963043747,0.75,2,2
"870",869,200,71.3,403.6,0.15,81,3,71.7878991111111,12.9002785039467,-0.641060504444444,0.718302147623512,-0.944318865100179,5,7,0.00338610879683631,0,2.2,0.99151574748483,0.00884552199395071,0.75,2,2
"871",870,200,86.96,403.86,0.15,81,4,87.4380062222222,13.4791136544062,-0.562809968888889,0.705764320777148,-0.94764015358336,5,7,0.00332700491427359,0,2.2,0.991570463552094,0.00878071893744383,0.75,2,2
"872",871,200,99.56,403.74,0.15,81,5,99.9749328888888,13.6566952172271,-0.500125335555556,0.657113222630079,-0.951883437963735,5,7,0.00309766143819383,0,2.04,0.991556667469716,0.00881146883620381,0.75,2,2
"873",872,200,112.44,404.08,0.15,81,6,112.847914222222,15.3284216604232,-0.435760428888889,0.648616900393643,-0.957685343294781,5,7,0.0030576093910703,0,2,0.991493756963951,0.00884066186134503,0.75,2,2
"874",873,200,64.14,496.96,0.15,100,3,64.6507813333333,11.5852135047606,-0.676746093333333,0.735426868872133,-0.936520214446636,5,7,0.00346683550697517,0,2.3,0.992892678358783,0.00730858111625457,0.75,2,2
"875",874,200,85.18,496.42,0.15,100,4,85.6513293333334,15.7935726013084,-0.571743353333333,0.701629799946812,-0.955574978653741,5,7,0.00330751459616634,0,2.08,0.992866033454099,0.0073063182247747,0.75,2,2
"876",875,200,97.76,496.76,0.15,100,5,98.2164488888889,13.6845068110653,-0.508917755555555,0.690477725392628,-0.949543104846547,5,7,0.00325494321255594,0,2.12,0.992881851086893,0.00732183411863196,0.75,2,2
"877",876,200,111.58,496.44,0.15,100,6,111.992682666667,14.2029196883242,-0.440036586666666,0.652355005012903,-0.954068950657435,5,7,0.00307523098523738,0,2.08,0.992817964794492,0.00735162583192201,0.75,2,2
"878",877,200,99.7,319.72,0.2,64,3,100.114488888889,18.648316036719,-0.499427555555556,0.654239678719846,-0.964916956714395,5,7,0.00308411542229407,0,2.04,0.989738685233883,0.0108776607225434,0.75,2,2
"879",878,200,117.32,319.72,0.2,64,4,117.680959111111,14.6678996644055,-0.411595204444444,0.608282187805999,-0.958529700794033,5,7,0.00286746973248407,0,2,0.989655401747539,0.0109198411144951,0.75,2,2
"880",879,200,135.56,319.6,0.2,64,5,135.865934222222,19.3498587076466,-0.320670328888889,0.556236432736321,-0.971253721221411,5,7,0.00262212369020578,0,1.8,0.989460018185901,0.0110720125100389,0.75,2,2
"881",880,200,147.32,319.6,0.2,64,6,147.612324444444,15.5120414873746,-0.261938377777778,0.543577801099994,-0.964957687771631,5,7,0.00256245032840186,0,1.76,0.9895492667617,0.010993854368928,0.75,2,2
"882",881,200,104.28,403.26,0.2,81,3,104.697905333333,16.5826764577985,-0.476510473333333,0.657177651875255,-0.960369627089589,5,7,0.0030979651605683,0,2.12,0.991596771918809,0.00876192485678371,0.75,2,2
"883",882,200,118.84,403.56,0.2,81,4,119.215761777778,17.650424088547,-0.403921191111111,0.620453323776049,-0.96484768180847,5,7,0.00292484501767851,0,1.98,0.991343779389073,0.00892938148609656,0.75,2,2
"884",883,200,137.88,403.32,0.2,81,5,138.224790666667,17.3045715222636,-0.308876046666667,0.593335359579602,-0.965712218946523,5,7,0.00279700970850997,0,1.98,0.991460396068466,0.00886899113702451,0.75,2,2
"885",884,200,150.28,403.48,0.2,81,6,150.571634666667,18.7506422542456,-0.247141826666667,0.544098569687674,-0.970982403572631,5,7,0.00256490525506704,0,1.74,0.991339267150983,0.00892459841901004,0.75,2,2
"886",885,200,98.76,495.42,0.2,100,3,99.1763853333333,16.737458081072,-0.504118073333333,0.654754735613771,-0.960880873759785,5,7,0.00308654342377668,0,2,0.992787159593831,0.00736312962750559,0.75,2,2
"887",886,200,120.8,495.02,0.2,100,4,121.177368888889,14.7011753568394,-0.394113155555555,0.622113052701253,-0.957682767697086,5,7,0.0029326690548648,0,1.98,0.992763129176499,0.00738003714914588,0.75,2,2
"888",887,200,137.52,495.52,0.2,100,5,137.860107555556,15.719137455221,-0.310699462222222,0.589066604963286,-0.962525513461451,5,7,0.00277688660626718,0,1.92,0.99271269096249,0.00740939303979966,0.75,2,2
"889",888,200,149.56,495.22,0.2,100,6,149.855627555556,14.817039764546,-0.250721862222222,0.547322163631986,-0.963061301560275,5,7,0.00258010142265247,0,1.86,0.992735441002634,0.00739007016871145,0.75,2,2
"890",889,200,127.5,319.48,0.25,64,3,127.847610222222,20.9814448401772,-0.360761948888889,0.595794782626887,-0.971603729525528,5,7,0.00280860353994024,0,1.96,0.989502665356321,0.0110325076818176,0.75,2,2
"891",890,200,151.8,319.48,0.25,64,4,152.066219555556,20.5102897594795,-0.239668902222222,0.518815180827897,-0.974704639139088,5,7,0.00244571821697287,0,1.68,0.989479702735149,0.0110159848481699,0.75,2,2
"892",891,200,161.1,319.36,0.25,64,5,161.353766666667,19.555040467582,-0.193231166666667,0.502871166197108,-0.974284319839135,5,7,0.00237055741120775,0,1.56,0.989445166136354,0.0110596053099796,0.75,2,2
"893",892,200,175.18,319.46,0.25,64,6,175.354009333333,11.4796401692125,-0.123229953333333,0.412329243598449,-0.964081692673235,5,7,0.00194373869486655,0,1.2,0.98932996057891,0.0111389634602642,0.75,2,2
"894",893,200,129.12,402.68,0.25,81,3,129.464655111111,23.1058851605949,-0.352676724444444,0.593576684768224,-0.974310584483449,5,7,0.00279814732635894,0,1.9,0.991367024498852,0.00891434498674571,0.75,2,2
"895",894,200,148.14,402.58,0.25,81,4,148.428253333333,17.3157207273839,-0.257858733333333,0.539009010057382,-0.968871696503804,5,7,0.00254091284088149,0,1.68,0.991355778829771,0.00892464730402204,0.75,2,2
"896",895,200,159.64,402.64,0.25,81,5,159.868273777778,20.0404650784913,-0.200658631111111,0.477913160993486,-0.976152591313541,5,7,0.00225290424637862,0,1.46,0.991114234200694,0.00909517814925389,0.75,2,2
"897",896,200,173.68,402.98,0.25,81,6,173.881137777778,16.3772408647609,-0.130594311111111,0.445416344674355,-0.972802723709537,5,7,0.00209971278513707,0,1.32,0.991196576017709,0.00903237748492983,0.75,2,2
"898",897,200,129.08,494.1,0.25,100,3,129.429025777778,19.15574639633,-0.352854871111111,0.597715982270952,-0.968797040329085,5,7,0.00281766016191579,0,1.94,0.9927150809779,0.00740841399511056,0.75,2,2
"899",898,200,152.94,493.66,0.25,100,4,153.238953333333,15.4760616644389,-0.233805233333333,0.545866268064865,-0.96472834756667,5,7,0.00257323826513106,0,1.68,0.992684282295084,0.00741734342075997,0.75,2,2
"900",899,200,166.26,493.12,0.25,100,5,166.529655555556,15.2185662077923,-0.167351722222222,0.518451833711981,-0.965932938318031,5,7,0.00244400538224228,0,1.6,0.992752681240136,0.00737300448580052,0.75,2,2
"901",900,200,172.84,493.72,0.25,100,6,173.022760444444,15.7261538256207,-0.134886197777778,0.420630752343356,-0.973252789143009,5,7,0.00198287238238391,0,1.22,0.992575286696198,0.00747660672326602,0.75,2,2
"902",901,200,155.94,319.28,0.3,64,3,156.204798666667,20.0138447358209,-0.218976006666667,0.517494142196484,-0.974143191924025,5,7,0.002439490781143,0,1.66,0.989512449168499,0.0109917897860323,0.75,2,2
"903",902,200,175.14,319.08,0.3,64,4,175.331236444445,12.2677152102087,-0.123343817777777,0.4346628877873,-0.964568554099985,5,7,0.00204902050323018,0,1.24,0.989339767348369,0.0111283718376372,0.75,2,2
"904",903,200,180.84,319.34,0.3,64,5,180.990423555556,10.4190443581933,-0.0950478822222224,0.383267209609428,-0.963214744420582,5,7,0.00180673895280848,0,1.1,0.989326159887487,0.0111158564211266,0.75,2,2
"905",904,200,185.22,319.14,0.3,64,6,185.348090222222,11.0768194932387,-0.073259548888889,0.352297076284138,-0.968195105418195,5,7,0.00166074434421805,0.02,1.08,0.989213982530602,0.0111874944122866,0.75,2,2
"906",905,200,156.64,402.1,0.3,81,3,156.919344888889,19.9139038655104,-0.215403275555555,0.529896191476683,-0.973390642284137,5,7,0.00249795460212058,0,1.66,0.991300526914378,0.00896804183854611,0.75,2,2
"907",906,200,167.36,401.96,0.3,81,4,167.580478222222,20.8147655015414,-0.162097608888889,0.466719147865357,-0.977577496713533,5,7,0.00220013516243467,0,1.38,0.99126142867906,0.00898600399846204,0.75,2,2
"908",907,200,180.94,402.18,0.3,81,5,181.090672444444,10.389573267408,-0.0945466377777775,0.382987806098737,-0.963137291952099,5,7,0.00180542183202784,0,1.1,0.991107569941846,0.00907887462403387,0.75,2,2
"909",908,200,186.92,401.88,0.3,81,6,187.053683111111,11.9940293845932,-0.0647315844444448,0.355703032588146,-0.970343324900883,5,7,0.00167680017621132,0.02,1.08,0.991090084944849,0.00910557314725185,0.75,2,2
"910",909,200,150.74,491.38,0.3,100,3,151.025787555556,17.431577123186,-0.244871062222222,0.537622469550306,-0.969158128048253,5,7,0.00253437662624853,0,1.72,0.992681759772537,0.00742735681560501,0.75,2,2
"911",910,200,167.12,491.4,0.3,100,4,167.354806222222,15.4407130160188,-0.163225968888889,0.481643697171337,-0.96880690051867,5,7,0.00227049016257075,0,1.48,0.992547106436322,0.00752825110311658,0.75,2,2
"912",911,200,178.488888888889,491.111111111111,0.3,100,5,178.670099753086,12.5079708415317,-0.106649501234568,0.420333542253099,-0.966394745592353,5,7,0.00198147132058219,0,1.31111111111111,0.992498613927815,0.00752758070736077,0.75,2,2
"913",912,200,187.52,491.16,0.3,100,6,187.647446222222,7.88364739001408,-0.0617627688888887,0.350988968237013,-0.95547886011726,5,7,0.00165457786374708,0.02,1.06,0.992551713370406,0.00748422168386706,0.75,2,2
"914",913,200,168.66,318.74,0.35,64,3,168.883822666667,19.1553245352614,-0.155580886666667,0.470392110718297,-0.975443271146234,5,7,0.00221744967537041,0,1.52,0.989333475127347,0.0111310804964919,0.75,2,2
"915",914,200,181.02,318.76,0.35,64,4,181.178646666667,14.0028029009185,-0.0941067666666667,0.390785848898403,-0.972092312398915,5,7,0.00184218215831868,0,1.1,0.989263716262087,0.011149290581233,0.75,2,2
"916",915,200,189.54,318.84,0.35,64,5,189.649939555555,7.89916551592014,-0.0517503022222226,0.320108094353789,-0.959475707439142,5,7,0.00150900402820178,0.04,1.04,0.989161537598318,0.0112424726787335,0.75,2,2
"917",916,200,193.86,318.6,0.35,64,6,193.937690666667,8.85056397777866,-0.0303115466666667,0.258422263180658,-0.970801604979131,5,7,0.00121821423136412,0.26,0.8,0.989174332028566,0.0112158245595094,0.75,2,2
"918",917,200,170.84,400.74,0.35,81,3,171.060636888889,15.359371445305,-0.144696815555556,0.467644275282273,-0.969553163230178,5,7,0.00220449625490109,0,1.34,0.991192795994894,0.00906591104060377,0.75,2,2
"919",918,200,182.92,400.8,0.35,81,4,183.076323555556,12.6769885476752,-0.0846183822222221,0.390283719194896,-0.969213215131722,5,7,0.00183981509619612,0,1.12,0.991107285745709,0.00905621566763983,0.75,2,2
"920",919,200,188.82,401,0.35,81,5,188.925624444445,11.7078506816245,-0.0553718777777774,0.311672206621765,-0.973379212368079,5,7,0.00146923687206416,0.04,1.06,0.991026448068392,0.00912584565675791,0.75,2,2
"921",920,200,192.74,401.4,0.35,81,6,192.828183555556,9.75996809341899,-0.0358590822222222,0.271081925535922,-0.972225121748225,5,7,0.00127789245202371,0.2,0.88,0.990987395420237,0.00916727125491583,0.75,2,2
"922",921,200,166.26,488.4,0.35,100,3,166.493628,18.8499354017288,-0.16753186,0.480451341024954,-0.974511777850396,5,7,0.00226486934179277,0,1.44,0.992659009386932,0.00744464705793606,0.75,2,2
"923",922,200,181.34,488.24,0.35,100,4,181.525534222222,14.3063049105554,-0.0923723288888888,0.418100240183703,-0.970775106304688,5,7,0.00197094343366414,0.02,1.2,0.992512337141208,0.00754181844053312,0.75,2,2
"924",923,200,190.46,488.38,0.35,100,5,190.566933777778,8.36156731789687,-0.0471653311111112,0.317213126789664,-0.962062958446713,5,7,0.00149535702022906,0.1,1,0.992452700990013,0.00755789355144417,0.75,2,2
"925",924,200,194.9,488.7,0.35,100,6,194.976421333333,5.37812365337195,-0.0251178933333331,0.264315580060968,-0.9508535695539,5,7,0.00124599559356244,0.14,0.84,0.992403726526875,0.00759103003877874,0.75,2,2
"926",925,200,182.46,318.26,0.4,64,3,182.600356444444,12.4649190051338,-0.0869982177777778,0.366124916434287,-0.970627573569993,5,7,0.00172592940781362,0,1.1,0.989233271166033,0.0111754199315755,0.75,2,2
"927",926,200,191,318.46,0.4,64,4,191.104714222222,8.30722628149205,-0.0444764288888888,0.308329454199161,-0.962884187362743,5,7,0.00145347898602516,0.02,0.98,0.989122426996833,0.0112690095716182,0.75,2,2
"928",927,200,195.62,318.48,0.4,64,5,195.685201777778,7.53030042333942,-0.0215739911111108,0.223387177035801,-0.970334891773583,5,7,0.00105305725141423,0.3,0.66,0.989139229261346,0.0112408251896715,0.75,2,2
"929",928,200,197.56,318.3,0.4,64,6,197.603386666667,3.18242451380102,-0.0119830666666667,0.180753192641366,-0.94320267712321,5,7,0.000852078721585523,0.54,0.58,0.989144772421415,0.011207428821379,0.75,2,2
"930",929,200,180.5,398.88,0.4,81,3,180.674766222222,15.9830588041185,-0.0966261688888888,0.408648156370697,-0.974432418639078,5,7,0.00192638588326067,0,1.22,0.99112896829798,0.0090726686846713,0.75,2,2
"931",930,200,190.4,399.26,0.4,81,4,190.507027555556,9.58078261028812,-0.0474648622222219,0.315790426390644,-0.967039182576636,5,7,0.00148865034623077,0.08,1,0.990994259854083,0.00914989607649717,0.75,2,2
"932",931,200,195.12,399.14,0.4,81,5,195.202427111111,5.05718152932193,-0.0239878644444443,0.268874109304426,-0.946833209813515,5,7,0.00126748470649768,0.28,0.9,0.990951409812594,0.00916445866114005,0.75,2,2
"933",932,200,195.82,398.64,0.4,81,6,195.881571111111,7.23333047589626,-0.0205921444444445,0.213769913382518,-0.970446544078849,5,7,0.00100772103577626,0.4,0.66,0.99098885580763,0.00913596359999938,0.75,2,2
"934",933,200,180.26,484.9,0.4,100,3,180.435915111111,16.6485451056263,-0.0978204244444445,0.40545859851554,-0.975646004143718,5,7,0.00191135016333822,0,1.26,0.992508011072155,0.00754056331139367,0.75,2,2
"935",934,200,190.62,483.88,0.4,100,4,190.732465777778,7.81550467141528,-0.0463376711111113,0.315035897321208,-0.959690907936703,5,7,0.00148509346208677,0.12,1,0.992417313560266,0.00757783854773655,0.75,2,2
"936",935,200,196.8,484.64,0.4,100,5,196.858482666667,3.87020207481664,-0.0157075866666668,0.222986297604244,-0.942383810123194,5,7,0.00105116748765095,0.34,0.74,0.992398185423125,0.00758720644505101,0.75,2,2
"937",936,200,197.8,483.52,0.4,100,6,197.843623111111,4.6037779239939,-0.0107818844444442,0.180642248325238,-0.960762171567015,5,7,0.000851555725063734,0.44,0.52,0.992390082580507,0.00759578011658836,0.75,2,2
"938",937,200,188,317.42,0.45,64,3,188.130803111111,9.92959219369054,-0.0593459844444442,0.347625093896282,-0.964990999920705,5,7,0.00163872040803114,0.08,1.12,0.989275535256635,0.0111535353543474,0.75,2,2
"939",938,200,195.02,317.24,0.45,64,4,195.100299111111,4.73486470407872,-0.0244985044444444,0.263956214465265,-0.944252638467603,5,7,0.00124430152789813,0.2,0.86,0.989106345700568,0.0112883844936314,0.75,2,2
"940",939,200,198.34,317.2,0.45,64,5,198.377785333333,2.14380204312647,-0.0081110733333333,0.168621056619584,-0.921344856834976,5,7,0.000794887283910324,0.44,0.5,0.988997284679919,0.0113255807704082,0.75,2,2
"941",940,200,199.42,317.42,0.45,64,6,199.444122666667,0.908146875187858,-0.0027793866666667,0.130400692971943,-0.856410128653508,5,7,0.000614714761812574,0.72,0.28,0.989060423019809,0.0112875744702619,0.75,2,2
"942",941,200,190.14,396.42,0.45,81,3,190.253494666667,9.11331658866777,-0.0487325266666665,0.318387072551742,-0.965063534284801,5,7,0.00150089105362313,0.1,1.1,0.991020925257638,0.00915755532062808,0.75,2,2
"943",942,200,195.76,397.32,0.45,81,4,195.835876,4.43247946368173,-0.0208206200000002,0.253563706830307,-0.942794160941314,5,7,0.00119531077708339,0.32,0.76,0.991051520347783,0.00910930569508967,0.75,2,2
"944",943,200,197.3,397.02,0.45,81,5,197.348945333333,4.52042826257885,-0.0132552733333332,0.192371274926363,-0.957444015533029,5,7,0.00090684688670622,0.52,0.6,0.990985783614063,0.00914767963818786,0.75,2,2
"945",944,200,199.3,397.14,0.45,81,6,199.321855111111,1.18001699363205,-0.00339072444444452,0.125928596334539,-0.893282387445172,5,7,0.000593633096089704,0.72,0.3,0.990864037376451,0.00924565169568047,0.75,2,2
"946",945,200,191,478.66,0.45,100,3,191.109229333333,8.65811720421619,-0.0444538533333337,0.316093500396301,-0.963491658412481,5,7,0.00149007905079478,0.08,1.02,0.992456676273004,0.00754931356468416,0.75,2,2
"947",946,200,197.26,479.22,0.45,100,4,197.320809777778,3.38814282918725,-0.0133959511111109,0.226060026042381,-0.933279074277808,5,7,0.00106565718246517,0.44,0.76,0.992408213490174,0.00758629465849647,0.75,2,2
"948",947,200,197.62,479.04,0.45,100,5,197.670048444444,5.39890813518326,-0.0116497577777776,0.192370643238968,-0.964368602239157,5,7,0.00090684390890328,0.5,0.52,0.992428699256489,0.00756659104640917,0.75,2,2
"949",948,200,199.12,479.96,0.45,100,6,199.145470666667,2.00421686844159,-0.00427264666666681,0.133522014725986,-0.933379457668267,5,7,0.000629428813669566,0.7,0.32,0.992406136048414,0.00760148490110797,0.75,2,2
"950",949,200,193.9,316.38,0.5,64,3,193.988712888889,5.54033114416062,-0.0300564355555555,0.276977317885242,-0.950007082486907,5,7,0.00130568359807678,0.22,0.92,0.989116969251387,0.0112536889057724,0.75,2,2
"951",950,200,197.16,316.26,0.5,64,4,197.200968888889,5.5251023717878,-0.0139951555555555,0.164151562473231,-0.970289860453732,5,7,0.000773817886447927,0.5,0.4,0.989001366308491,0.0113198367446982,0.75,2,2
"952",951,200,199.6,316.26,0.5,64,5,199.619484888889,0.90737239903492,-0.0019025755555555,0.112027214897089,-0.876536673347964,5,7,0.000528101355541163,0.86,0.24,0.989064581943831,0.0112848661135358,0.75,2,2
"953",952,200,199.48,315.74,0.5,64,6,199.501057777778,1.22969276314893,-0.0024947111111111,0.118229560154388,-0.903854390545789,5,7,0.000557339491479135,0.84,0.24,0.989095581780651,0.011288226055037,0.75,2,2
"954",953,200,194.88,392.28,0.5,81,3,194.959794666667,6.11578858247727,-0.0252010266666666,0.259417048107608,-0.957582404197084,5,7,0.00122290369248191,0.28,0.86,0.991024268408785,0.00914377542884678,0.75,2,2
"955",954,200,197.96,393.36,0.5,81,4,198.001431555556,3.04434887281032,-0.0099928422222222,0.180478964825424,-0.940716727167074,5,7,0.000850785999263907,0.6,0.5,0.990965883974748,0.00916632589901013,0.75,2,2
"956",955,200,199.5,392.96,0.5,81,5,199.515108,1.04126623981198,-0.0024244600000001,0.104435960389923,-0.899702922848262,5,7,0.000492315838609627,0.78,0.2,0.990890491483295,0.00919856342045499,0.75,2,2
"957",956,200,199.92,393.04,0.5,81,6,199.931279555556,0.265635754380516,-0.0003436022222221,0.0836074311042678,-0.685255355404821,5,7,0.000394129209942765,0.96,0.16,0.990905063727848,0.00919609626825996,0.75,2,2
