"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"869",909,500,308.16,320,0.4,64,5,309.019073333333,23.6059033115155,-0.381961853333333,0.948883860084189,-0.959803111638549,5,7,0.00447308141349331,0,3.06,0.990643666753371,0.0102676799000763,0.1,4,1
"870",910,500,305.9,320,0.4,64,5,306.750092444444,27.7429804926853,-0.386499815111111,0.943462145837433,-0.965992761805597,5,7,0.00444752320742973,0,3.1,0.990563764410995,0.0103453100591908,0.1,4,2
"871",911,500,305.2,320,0.4,64,5,306.076696,21.8414655423091,-0.387846608,0.958637705178318,-0.95610927740534,5,7,0.00451906148021799,0,3.04,0.990683791918382,0.0102509859160439,0.1,4,3
"872",912,500,303.5,320,0.4,64,5,304.373566666667,25.7656160754148,-0.391252866666667,0.956821189669504,-0.962864416404058,5,7,0.00451049834398858,0,3.08,0.990645338427644,0.0102800425477378,0.1,4,4
"873",913,500,429.68,309.52,0.4,64,5,429.933712444444,26.2592994735471,-0.140132575111111,0.505187446821802,-0.980761579442334,5,7,0.00238147646278676,0,1.5,0.989516836254311,0.0110044356052946,0.25,1,1
"874",914,500,434.9,319.66,0.4,64,5,435.139509777778,22.7366414703021,-0.129720980444445,0.490714456010709,-0.978417460791135,5,7,0.0023132501298096,0,1.42,0.989512577624459,0.0110215353578824,0.25,1,2
"875",915,500,433.42,319.98,0.4,64,5,433.667411111111,20.488044465494,-0.132665177777778,0.499006209441191,-0.975644029361532,5,7,0.00235233783033374,0,1.42,0.989529005181304,0.0110068487866064,0.25,1,3
"876",916,500,430.78,320,0.4,64,5,431.019368888889,26.7783409851947,-0.137961262222222,0.490032774225693,-0.981700405768355,5,7,0.00231003665105763,0,1.42,0.989355412677499,0.0111471990544371,0.25,1,4
"877",917,500,430.74,319.46,0.4,64,5,430.986010222222,20.9953558191687,-0.138027979555556,0.497012997218335,-0.976327479205446,5,7,0.00234294173780623,0,1.52,0.989455327912486,0.0110803818876993,0.25,2,1
"878",918,500,432.52,319.98,0.4,64,5,432.760035555556,26.3355375490583,-0.134479928888889,0.491948730646465,-0.981319966234596,5,7,0.00231906855624153,0,1.44,0.989395359657638,0.0110894625385688,0.25,2,2
"879",919,500,432.52,320,0.4,64,5,432.763266222222,28.9085752058503,-0.134473467555555,0.493110457523825,-0.982942415736074,5,7,0.00232454498926065,0,1.5,0.98941387873749,0.0110879144875467,0.25,2,3
"880",920,500,431.16,320,0.4,64,5,431.406253333333,21.4323196901972,-0.137187493333333,0.498502418922918,-0.9767406222878,5,7,0.00234996293905528,0,1.6,0.989367071028013,0.0111069353867368,0.25,2,4
"881",921,500,438.66,319.92,0.4,64,5,438.900942222222,23.1359572808019,-0.122198115555556,0.490552533355126,-0.978796964076253,5,7,0.002312486819091,0,1.48,0.989497567508574,0.0110325871001686,0.25,3,1
"882",922,500,432.54,320,0.4,64,5,432.781361333333,19.1485826889841,-0.134437277333333,0.493775390178136,-0.974213475837969,5,7,0.00232767951185329,0,1.56,0.989429448595926,0.0110668958750288,0.25,3,2
"883",923,500,434.24,320,0.4,64,5,434.473625777778,23.3866470133,-0.131052748444445,0.485024347573128,-0.979260629054807,5,7,0.00228642670139693,0,1.42,0.989605978756089,0.0109468714906861,0.25,3,3
"884",924,500,436.86,320,0.4,64,5,437.102268,25.4478835792675,-0.125795464,0.49115409631455,-0.980699609270663,5,7,0.00231532261407713,0,1.42,0.989535655400915,0.0110059837171946,0.25,3,4
"885",925,500,430.64,320,0.4,64,5,430.876957333333,23.6064317823056,-0.138246085333333,0.488471460671182,-0.979307696089956,5,7,0.00230267654837794,0,1.42,0.989491462189184,0.01101358978738,0.25,4,1
"886",926,500,434.22,320,0.4,64,5,434.467225333333,21.5511904232599,-0.131065549333333,0.498709858141243,-0.976859289517344,5,7,0.00235094081690836,0,1.52,0.989471245371048,0.0110449628946394,0.25,4,2
"887",927,500,433.48,320,0.4,64,5,433.728298666667,22.4444472552695,-0.132543402666667,0.500325288003518,-0.977708282039066,5,7,0.00235855602630933,0,1.6,0.989464915636911,0.0110243026385797,0.25,4,3
"888",928,500,434.26,320,0.4,64,5,434.495857333333,28.5713706361629,-0.131008285333333,0.487416146443027,-0.982940400282159,5,7,0.00229770174939786,0,1.48,0.989496660225811,0.011039972029175,0.25,4,4
"889",929,500,475.76,309.5,0.4,64,5,475.851873333333,22.305636982551,-0.0482962533333335,0.291316593398163,-0.986939776988837,5,7,0.00137327959109337,0.02,1,0.989178810120801,0.011218024602932,0.5,1,1
"890",930,500,478.66,319.4,0.4,64,5,478.749122666667,17.6831869055688,-0.0425017546666668,0.289708040289805,-0.983616751785925,5,7,0.00136569679902125,0.02,1.04,0.989098271986601,0.011278351691706,0.5,1,2
"891",931,500,481.04,319.96,0.4,64,5,481.122677333333,15.3476563536422,-0.0377546453333332,0.281207637670439,-0.981677486699544,5,7,0.00132562551678811,0,1,0.989169154063225,0.0112375223530473,0.5,1,3
"892",932,500,475.28,319.98,0.4,64,5,475.377072444444,24.3302796695431,-0.0492458551111111,0.299553075884787,-0.987688054557804,5,7,0.00141210674188948,0.02,1.06,0.989198612897233,0.0112300650828364,0.5,1,4
"893",933,500,476.36,319.32,0.4,64,5,476.456845333333,20.8046125876238,-0.0470863093333334,0.299231638451871,-0.985617053084186,5,7,0.0014105914712992,0,1,0.989141269421313,0.0112418327041974,0.5,2,1
"894",934,500,475.44,320,0.4,64,5,475.540592,19.8388387635027,-0.048918816,0.308415829784711,-0.984453937377015,5,7,0.0014538861644403,0,1.02,0.98920128840132,0.0111914764920451,0.5,2,2
"895",935,500,473.88,320,0.4,64,5,473.967017333333,20.4705090608426,-0.0520659653333333,0.286380732295794,-0.986010082531675,5,7,0.00135001171871683,0,0.98,0.989104927822001,0.0112596912555337,0.5,2,3
"896",936,500,477.88,320,0.4,64,5,477.963762666667,18.1410646208128,-0.0440724746666667,0.278699344108053,-0.984637100967696,5,7,0.00131380130754032,0,1,0.989251286019872,0.0111533445034638,0.5,2,4
"897",937,500,478.92,319.98,0.4,64,5,479.009028888889,17.5146005274751,-0.0419819422222221,0.288627302437996,-0.983520760180329,5,7,0.00136060215192992,0,1,0.989126307662752,0.0112831374694423,0.5,3,1
"898",938,500,481.44,320,0.4,64,5,481.520360444444,15.6787908146338,-0.0369592791111112,0.274847896008179,-0.982470083359257,5,7,0.00129564540708159,0.02,0.98,0.989291462196316,0.0111534647076845,0.5,3,2
"899",939,500,474.48,320,0.4,64,5,474.577484,18.4786558151228,-0.050845032,0.303922224802331,-0.983552795839533,5,7,0.00143270310740687,0,1.02,0.989245361402641,0.0111786611723894,0.5,3,3
"900",940,500,482.52,320,0.4,64,5,482.596495555556,15.4320595235669,-0.034807008888889,0.268288628848293,-0.982614852642411,5,7,0.00126472472515913,0,0.98,0.989148765389688,0.011246670740318,0.5,3,4
"901",941,500,476.72,320,0.4,64,5,476.812060444444,17.6624292070347,-0.0463758791111111,0.29574032292927,-0.983255965560418,5,7,0.00139413325209058,0,1,0.989154166674353,0.0112406026979651,0.5,4,1
"902",942,500,475.24,320,0.4,64,5,475.340537777778,25.2213643691217,-0.0493189244444443,0.30465949620604,-0.987920578294367,5,7,0.00143617863813446,0,1.08,0.989255584975272,0.0111763268171877,0.5,4,2
"903",943,500,479.3,320,0.4,64,5,479.387541333333,16.0178585101382,-0.0412249173333334,0.286583836763828,-0.982108479945528,5,7,0.00135096916236108,0.02,1.02,0.989292838526623,0.0111380594516404,0.5,4,3
"904",944,500,472.56,320,0.4,64,5,472.657986666667,23.044794074622,-0.0546840266666666,0.303187337518457,-0.986843564905085,5,7,0.00142923881552797,0,0.98,0.989157492101572,0.0112474914422613,0.5,4,4
"905",945,500,489.94,309.4,0.4,64,5,489.996087111111,9.04318733343453,-0.0200078257777778,0.221379051670158,-0.975519798107944,5,7,0.00104359085765744,0.1,0.76,0.989169757267487,0.0112569990904945,0.75,1,1
"906",946,500,489.571428571429,319.571428571429,0.4,64,5,489.628797883598,12.7618924701932,-0.020742404232804,0.221301872064434,-0.982659164964655,5,7,0.00104322702950693,0.02,0.738095238095238,0.989079103994768,0.0112883267797927,0.75,1,2
"907",947,500,484.7,319.96,0.4,64,5,484.778048,20.5145084133566,-0.030443904,0.254743883534927,-0.987582257473493,5,7,0.00120087418342228,0.14,0.8,0.989097924970357,0.0112710057217636,0.75,1,3
