"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","psi0_mean","psi0_sd"
"428",427,75,74.98,79.3,0.55,25,5,75.0001026666667,0.144607872792493,0.00000136888888894571,0.120122710140557,-0.169321090056214,5,7,0.000566263886099295,0.98,0.973081806441489,0.0285326876747208
"429",428,75,74.98,79.5,0.55,25,6,74.9920097777778,0.1394852890943,-0.000106536296296243,0.0838122795834233,-0.399131764162159,5,7,0.000395094874934276,1,0.973267216345644,0.0284709095888445
"430",429,75,74.4,88.72,0.55,36,3,74.4484511111111,1.00689385901431,-0.00735398518518516,0.197128027169231,-0.804221641234155,5,7,0.000929270431821928,0.8,0.974541333567375,0.0255789621451717
"431",430,75,74.94,88.38,0.55,36,4,74.9666128888889,0.231318023026898,-0.000445161481481459,0.13947347196774,-0.397048832846362,5,7,0.000657484252160139,0.98,0.971955906673203,0.0275497544398437
"432",431,75,74.92,91.7,0.55,36,5,74.9356857777778,0.333083997450675,-0.000857522962962939,0.0971652970049096,-0.708285904610898,5,7,0.000458041602721177,0.96,0.974546048714777,0.0254203495718364
"433",432,75,75,90.34,0.55,36,6,75.0075937777778,0.0133014979275029,0.000101250370370307,0.065023377643748,3.88842519828554,5,7,0.000306523141783653,1,0.973796816225577,0.0259663212871476
"434",433,100,37.14,79.14,0.15,16,3,37.6105871111111,6.03221036623444,-0.623894128888889,0.71979945928131,-0.880674012413357,5,7,0.0033931671916815,0,0.96834748637798,0.0374409583532936
"435",434,100,44.32,79.28,0.15,16,4,44.7207453333333,6.95592828846226,-0.552792546666667,0.661229775202316,-0.904940110394886,5,7,0.00311706705312009,0,0.967996694467135,0.0376202885229484
"436",435,100,54.46,79.14,0.15,16,5,54.8358177777778,10.0735150532314,-0.451641822222222,0.637320977726111,-0.936733009842312,5,7,0.00300435990095049,0,0.968133694980201,0.0376197923650176
"437",436,100,61.4,79.26,0.15,16,6,61.7534142222222,8.56780826324516,-0.382465857777778,0.612580420916929,-0.928502085703199,5,7,0.00288773179768314,0,0.967788536555124,0.037924912341849
"438",437,100,36.94,118.64,0.15,25,3,37.4283062222222,7.53827945485686,-0.625716937777778,0.735300832332556,-0.902457737639481,5,7,0.00346624136502975,0,0.978185472808467,0.0248580355017534
"439",438,100,45.6,118.42,0.15,25,4,46.0405657777778,7.7344548225893,-0.539594342222222,0.689682499091418,-0.910829849690617,5,7,0.00325119447982151,0,0.978172914834257,0.0248372111577606
"440",439,100,53.8,118.72,0.15,25,5,54.2100924444444,8.45956200673994,-0.457899075555556,0.663342120806354,-0.921586706229252,5,7,0.00312702474579226,0,0.977757366499059,0.025175044237777
"441",440,100,59.1,118.5,0.15,25,6,59.4617093333333,7.36489684798047,-0.405382906666667,0.617159623120269,-0.916202543517021,5,7,0.00290931836388584,0,0.977890250224404,0.02504800493102
"442",441,100,36.92,157.28,0.15,36,3,37.4633688888889,8.49949198272368,-0.625366311111111,0.775193109934375,-0.908795359592073,5,7,0.00365429536509123,0,0.983399498072091,0.018250681819871
"443",442,100,46.52,157.16,0.15,36,4,46.9681391111111,7.20679941889348,-0.530318608888889,0.695318467288518,-0.903519103713965,5,7,0.00327776268869298,0,0.983524061129548,0.0181815949156557
"444",443,100,52.18,156.44,0.15,36,5,52.6251182222222,7.74958990333621,-0.473748817777778,0.690530949945247,-0.910894517186261,5,7,0.00325519411550315,0,0.983732017817535,0.0179770588701656
"445",444,100,61.02,157.22,0.15,36,6,61.409968,7.83742230607824,-0.38590032,0.639088971644233,-0.918456739131105,5,7,0.00301269430420783,0,0.983079884222719,0.018517272630021
"446",445,100,52.28,78.74,0.2,16,3,52.6766742222222,9.39426907212575,-0.473233257777778,0.654014352060404,-0.930381560604756,5,7,0.00308305322223492,0,0.968010538614971,0.0375897324092288
"447",446,100,63.2,78.68,0.2,16,4,63.5137293333333,10.2749847141003,-0.364862706666667,0.576052629710606,-0.943936400321833,5,7,0.00271553813859142,0,0.967536636279699,0.0379669035454621
"448",447,100,70.38,78.78,0.2,16,5,70.6892222222222,10.4625922836864,-0.293107777777778,0.572055518564982,-0.945323730194767,5,7,0.00269669557594991,0,0.967618406269866,0.037814051074132
"449",448,100,78.26,78.68,0.2,16,6,78.5242333333333,10.3164883387646,-0.214757666666667,0.523518781108131,-0.949254168286994,5,7,0.00246789120133383,0,0.967153633954476,0.0382156220843094
"450",449,100,54.18,117.14,0.2,25,3,54.5860608888889,11.8587066660934,-0.454139391111111,0.660879045639513,-0.944270563034575,5,7,0.00311541369810529,0,0.97796339912763,0.0249589952079303
"451",450,100,62.26,116.64,0.2,25,4,62.613644,11.1222491267568,-0.37386356,0.611452704960301,-0.945024365306714,5,7,0.00288241569368191,0,0.977855005801644,0.0250555389610085
"452",451,100,71.18,116.52,0.2,25,5,71.5039008888889,8.21249778272705,-0.284960991111111,0.582522149564616,-0.929068821085126,5,7,0.0027460357476567,0,0.977742678011623,0.025138838167434
"453",452,100,78.38,116.54,0.2,25,6,78.6365262222222,9.57793034643328,-0.213634737777778,0.513130441268415,-0.94642574933117,5,7,0.00241892009769428,0,0.977386506974151,0.0254242994909342
"454",453,100,54.2,151.92,0.2,36,3,54.6275902222222,10.7301743007412,-0.453724097777778,0.67125858657511,-0.937441968064886,5,7,0.00316434332331305,0,0.983410344877171,0.0182514701073912
"455",454,100,66.4,151.9,0.2,36,4,66.7399622222222,11.2294502675621,-0.332600377777778,0.595835834542471,-0.946939892840202,5,7,0.00280879706052618,0,0.982481339054733,0.0189182022589454
"456",455,100,70.48,152,0.2,36,5,70.8034746666667,10.0767875938013,-0.291965253333333,0.579035860901505,-0.942537653442482,5,7,0.00272960122529097,0,0.983233204267739,0.0183903916775364
"457",456,100,79.34,151.7,0.2,36,6,79.6178315555556,9.84105590837426,-0.203821684444444,0.536855530574815,-0.945447365041593,5,7,0.00253076124124636,0,0.982269191639129,0.0190064592695725
"458",457,100,70.12,77.96,0.25,16,3,70.4541742222222,11.0356658809916,-0.295458257777778,0.591892156160825,-0.946365524061368,5,7,0.00279020638234964,0,0.967696770128716,0.0379053045337688
"459",458,100,78.24,77.76,0.25,16,4,78.4856746666667,10.8982591111485,-0.215143253333333,0.50276054067062,-0.95386781177222,5,7,0.00237003591747474,0,0.967058385140129,0.0382765986410827
"460",459,100,84.66,78.46,0.25,16,5,84.8833244444445,10.2261199462884,-0.151166755555555,0.479022112629299,-0.953157002348368,5,7,0.00225813189452322,0.02,0.966933906883117,0.0383965903730188
"461",460,100,89.32,78.18,0.25,16,6,89.4834906666667,7.25455240485493,-0.105165093333333,0.404221319706892,-0.944280322596281,5,7,0.00190551757509946,0.02,0.966300146180354,0.0388637393535743
"462",461,100,68.48,113.78,0.25,25,3,68.8103226666667,12.6759836205593,-0.311896773333333,0.585283794960556,-0.953827346856832,5,7,0.00275905426890137,0,0.977699019037795,0.0251566991829706
"463",462,100,76.7,113.62,0.25,25,4,76.949264,10.2118488861085,-0.23050736,0.505578833698664,-0.950490960125113,5,7,0.00238332147821807,0,0.977425356427095,0.0253388638223189
"464",463,100,84.9,113.32,0.25,25,5,85.1281177777778,8.36996301084103,-0.148718822222222,0.479411874920871,-0.942722342464367,5,7,0.00225996925158603,0,0.977282790847669,0.0254658358039618
"465",464,100,89.42,114.04,0.25,25,6,89.5917915555556,6.06245174710937,-0.104082084444444,0.4152818627724,-0.931499353711077,5,7,0.0019576574751343,0.06,0.976974724271307,0.0256258165675858
"466",465,100,69.82,147.36,0.25,36,3,70.1585168888889,9.71439857607933,-0.298414831111111,0.596134334015047,-0.938633943280548,5,7,0.00281020420053444,0,0.983448906729451,0.0182099094055999
"467",466,100,77.02,147.56,0.25,36,4,77.3246186666667,11.9452714302607,-0.226753813333333,0.560538994537783,-0.95307440288734,5,7,0.0026424061610477,0,0.982301487619888,0.0189810163858234
"468",467,100,85.26,148.18,0.25,36,5,85.506588,7.52003057839455,-0.14493412,0.500269158628343,-0.933475116435611,5,7,0.00235829142989727,0.02,0.982961826400545,0.0185131800116823
"469",468,100,89.5,146.92,0.25,36,6,89.6953097777778,7.15437466290533,-0.103046902222222,0.43869462463117,-0.938681625536645,5,7,0.00206802629297858,0.06,0.98258468640626,0.0188011629512284
"470",469,100,79.84,77.64,0.3,16,3,80.0754644444444,9.26367750696946,-0.199245355555556,0.492445179930482,-0.946841286350912,5,7,0.00232140884060982,0,0.966921504128565,0.03839361739846
"471",470,100,87.28,77.32,0.3,16,4,87.452352,8.3834225709847,-0.12547648,0.411200877124932,-0.950950715695984,5,7,0.00193841952429931,0.02,0.966482745364726,0.0386946752798205
"472",471,100,93.82,77.66,0.3,16,5,93.9677364444444,5.21335359280258,-0.0603226355555558,0.381905353461952,-0.926744782093967,5,7,0.00180031910136261,0.1,0.966231919007871,0.0389501237306419
"473",472,100,95.04,77.54,0.3,16,6,95.1551626666667,4.38813164143738,-0.0484483733333333,0.330444442489495,-0.924695868426305,5,7,0.0015577300405982,0.18,0.965901420115717,0.0392003214115712
"474",473,100,80.06,111.46,0.3,25,3,80.3431826666667,11.5937242912188,-0.196568173333333,0.54155942752032,-0.953288571134083,5,7,0.00255293562410082,0,0.977495504137866,0.0253245796345201
"475",474,100,87.84,111.5,0.3,25,4,88.0574417777778,8.53675311466978,-0.119425582222222,0.467637386568587,-0.945220696875374,5,7,0.00220446378119335,0.02,0.977283476985592,0.0254835379091933
"476",475,100,90.94,111.68,0.3,25,5,91.0876133333333,9.45572343752309,-0.0891238666666667,0.376357816087965,-0.960197882417492,5,7,0.00177416775938906,0.2,0.976879347727119,0.0256729143595241
"477",476,100,95.8,110.66,0.3,25,6,95.9077804444444,3.91126413386136,-0.0409221955555555,0.316940459501487,-0.91896725747627,5,7,0.00149407165430588,0.22,0.97665915282959,0.025912378921231
"478",477,100,80.58,142.34,0.3,36,3,80.8559395555556,9.8275076501367,-0.191440604444444,0.532655338106091,-0.945799549889062,5,7,0.00251096134406687,0,0.982514523223135,0.0188575414444126
"479",478,100,88.14,141.46,0.3,36,4,88.3487031111111,8.45248335412835,-0.116512968888889,0.457085796210622,-0.945922898980053,5,7,0.00215472310723055,0,0.982238106332008,0.0190547533651239
"480",479,100,92.24,143.4,0.3,36,5,92.3935262222222,6.70767643498186,-0.0760647377777778,0.383171872789363,-0.942875617733878,5,7,0.00180628953072872,0.12,0.982940925115706,0.0185288456550537
"481",480,100,95.4,142.74,0.3,36,6,95.5174506666667,4.33419315460407,-0.0448254933333333,0.333384541862331,-0.923080368139988,5,7,0.0015715898019575,0.36,0.982528469595745,0.0187880291921134
"482",481,100,88.38,76.82,0.35,16,3,88.5814088888889,8.18681214364012,-0.114185911111111,0.446791958865878,-0.945425404781889,5,7,0.00210619749262456,0.04,0.966824466367286,0.0385167921093314
"483",482,100,94.38,76,0.35,16,4,94.5088248888889,4.35141489600461,-0.0549117511111112,0.349315123072441,-0.919723783775899,5,7,0.00164668728197024,0.12,0.966041228496,0.0389873282449782
"484",483,100,96.92,76.76,0.35,16,5,97.0030848888889,3.63719546813238,-0.0299691511111111,0.271913539191255,-0.925240878150858,5,7,0.00128181271639047,0.38,0.96570085311528,0.0392713510378719
"485",484,100,98.56,76.86,0.35,16,6,98.6196191111111,1.91528541107475,-0.0138038088888887,0.227493977928885,-0.881221891727757,5,7,0.00107241689648412,0.58,0.965431254481305,0.0394887570601954
"486",485,100,89.68,108.4,0.35,25,3,89.8940511111111,7.00236446430129,-0.101059488888889,0.465102242260739,-0.933579258173168,5,7,0.00219251299631758,0.06,0.976815964882576,0.0257855337138665
"487",486,100,94.78,108.76,0.35,25,4,94.914096,5.0233554091614,-0.0508590399999999,0.358534471427564,-0.928626497186784,5,7,0.00169014770690377,0.2,0.97656720553823,0.0259354899656841
"488",487,100,95.64,108.74,0.35,25,5,95.7608591111111,4.316936500653,-0.0423914088888887,0.337865415717333,-0.921734911860245,5,7,0.00159271284388092,0.24,0.976777410729952,0.0256850359404909
"489",488,100,97.98,107.92,0.35,25,6,98.0506773333333,2.69474817372481,-0.0194932266666666,0.249076502013645,-0.907569655509086,5,7,0.00117415789072049,0.52,0.976498585130177,0.0259649417085104
"490",489,100,87.68,136.14,0.35,36,3,87.9126702222222,7.91154458312093,-0.120873297777778,0.481366323359835,-0.93915646707132,5,7,0.00226918260988384,0.04,0.982340221086751,0.0189783562902113
"491",490,100,93.58,136.32,0.35,36,4,93.7193048888889,5.9624209118443,-0.0628069511111112,0.363369303696378,-0.939056750761331,5,7,0.00171293932479162,0.14,0.982154871206904,0.019092692530819
"492",491,100,97,135.8,0.35,36,5,97.1023742222222,3.4918758120399,-0.0289762577777777,0.304172658306835,-0.912891329852552,5,7,0.00143388366226868,0.34,0.980967736479135,0.0199513058390496
"493",492,100,97.34,135.06,0.35,36,6,97.4215942222222,4.14626096964681,-0.0257840577777776,0.265488796830189,-0.935969105955045,5,7,0.00125152619045123,0.54,0.98162138480339,0.0194654309275458
"494",493,100,93.18,75.82,0.4,16,3,93.3360791111111,7.34762271193888,-0.0666392088888888,0.37831910803467,-0.948511358997795,5,7,0.00178341337829174,0.2,0.966283574925151,0.0387857065183158
"495",494,100,97.9,75.44,0.4,16,4,97.97772,2.60801705162315,-0.0202227999999999,0.261229815811671,-0.899835848216909,5,7,0.0012314491613903,0.48,0.965425379745559,0.0393592870844209
"496",495,100,98.54,75.18,0.4,16,5,98.5865453333334,3.3762630042738,-0.0141345466666664,0.195856652432744,-0.941990107943362,5,7,0.000923277113837932,0.7,0.965232161862735,0.0395622375385369
"497",496,100,99.26,75.12,0.4,16,6,99.300916,1.55233991434891,-0.00699084000000024,0.176815680459599,-0.886097317459134,5,7,0.000833517111153974,0.82,0.96518759897668,0.0396003838771398
"498",497,100,93.04,104.86,0.4,25,3,93.2018671111111,7.06009290462454,-0.0679813288888889,0.392116741690101,-0.944460115895464,5,7,0.00184845604710563,0.14,0.976893252184188,0.0257177387653227
"499",498,100,96.54,103.78,0.4,25,4,96.6392968888889,3.54142221741788,-0.0336070311111109,0.304742062175049,-0.913949243138469,5,7,0.001436567857845,0.32,0.976221793944393,0.0261642482572638
"500",499,100,98.16,105,0.4,25,5,98.2312822222222,2.64890393408061,-0.0176871777777782,0.244443961911366,-0.907718827109444,5,7,0.00115231988725089,0.62,0.976438355244082,0.0260231312701643
"501",500,100,99.22,105,0.4,25,6,99.2614711111111,1.89608291571341,-0.00738528888888894,0.17372353350991,-0.908377670580643,5,7,0.000818940590643637,0.82,0.976246116873175,0.0261064677035803
"502",501,100,93.96,129.36,0.4,36,3,94.1141884444444,5.70896613642725,-0.0588581155555556,0.38656305002067,-0.932288431778545,5,7,0.00182227569350514,0.22,0.982481526830252,0.0188507482814415
"503",502,100,97.14,131.52,0.4,36,4,97.246636,3.35719464269533,-0.0275336399999999,0.303325709527864,-0.909649054698735,5,7,0.00142989110743582,0.48,0.980936899064408,0.0198865384371165
"504",503,100,98.6,128.1,0.4,36,5,98.6677262222222,2.57665894371735,-0.0133227377777778,0.238611121631928,-0.907395147419983,5,7,0.00112482361448309,0.72,0.98087140224226,0.0200409535197874
"505",504,100,98.78,129.9,0.4,36,6,98.8382271111111,2.27132247447705,-0.011617728888889,0.207407412431464,-0.908684295267576,5,7,0.000977727918657622,0.74,0.981168719265765,0.0198153907397517
"506",505,100,96.6,73.72,0.45,16,3,96.7032182222222,3.17550785216433,-0.0329678177777777,0.310700864516857,-0.902157110301241,5,7,0.00146465792146928,0.38,0.965680206262616,0.0392915500499244
"507",506,100,98.22,73.84,0.45,16,4,98.2924173333333,3.05281803788437,-0.0170758266666665,0.237776570943166,-0.922112432515648,5,7,0.00112088950480798,0.64,0.96544724315333,0.0394456064074539
"508",507,100,99.36,73.46,0.45,16,5,99.4003448888889,1.34231761725126,-0.00599655111111089,0.174236259636422,-0.870197442544772,5,7,0.00082135760478329,0.88,0.965147667881297,0.0397297025929741
"509",508,100,99.9,73.72,0.45,16,6,99.9165124444445,0.361561896773544,-0.00083487555555536,0.109222325892531,-0.697915275732332,5,7,0.000514878981970505,0.94,0.96487682107953,0.0397871220216098
"510",509,100,96.74,101.16,0.45,25,3,96.8600382222222,4.27972465649839,-0.0313996177777781,0.328227284681183,-0.923306448188717,5,7,0.00154727825845674,0.5,0.976437909740092,0.0259765279497441
"511",510,100,99.1,99.54,0.45,25,4,99.1549893333333,1.64634784038311,-0.00845010666666709,0.21154566372251,-0.871506094560623,5,7,0.000997235822325305,0.82,0.975808202476958,0.0265077531142743
"512",511,100,99.48,99.78,0.45,25,5,99.5145382222222,1.04824111857265,-0.00485461777777799,0.163820930900166,-0.843718274357302,5,7,0.000772259274265333,0.82,0.975591093003625,0.0265909806105987
"513",512,100,99.74,101.5,0.45,25,6,99.7686017777777,0.839952760202566,-0.00231398222222254,0.139309412139306,-0.834146134473432,5,7,0.0006567108667121,0.92,0.976191432385944,0.0261468256488829
"514",513,100,97.18,123.74,0.45,36,3,97.299404,4.48239166917078,-0.0270059600000001,0.33098184517372,-0.926159543921571,5,7,0.00156026338114649,0.44,0.980057998480683,0.0206352909896769
"515",514,100,98.54,123.4,0.45,36,4,98.6218168888888,2.48536371750602,-0.0137818311111116,0.256781176489017,-0.896682656675021,5,7,0.00121047807450962,0.74,0.980948820383114,0.019962299931364
"516",515,100,99.4,123.96,0.45,36,5,99.4434715555555,1.16248621152842,-0.00556528444444468,0.185141975207111,-0.840736196807282,5,7,0.000872767641008132,0.82,0.981196819793782,0.0197844251905361
"517",516,100,99.84,121.34,0.45,36,6,99.8623022222222,0.534215348128317,-0.00137697777777779,0.129277430459424,-0.758005023793566,5,7,0.000609419651548206,0.94,0.980373011555039,0.0204128401907294
"518",517,100,98.72,71.1,0.5,16,3,98.7799813333333,1.72878327998425,-0.0122001866666667,0.224996155755865,-0.869852885343781,5,7,0.00106064204983918,0.6,0.965413512502288,0.0394851610569633
"519",518,100,99.56,71.98,0.5,16,4,99.5976262222223,0.964596127352195,-0.00402373777777722,0.167044959975505,-0.826823936735013,5,7,0.000787457493078099,0.86,0.965108719636151,0.0396376500315294
"520",519,100,99.74,72.44,0.5,16,5,99.7601537777777,0.801530845396313,-0.00239846222222249,0.117641363398609,-0.853229150101589,5,7,0.000554566705381249,0.92,0.964993227318568,0.0397975653174215
"521",520,100,99.92,72.2,0.5,16,6,99.92946,0.440268824707775,-0.00070540000000029,0.0797330122663499,-0.818899254746751,5,7,0.000375865024386442,0.98,0.965105819072912,0.0396082762015809
"522",521,100,97.4,97.22,0.5,25,3,97.4985275555556,3.9901589844599,-0.0250147244444442,0.28324721342851,-0.929013551958294,5,7,0.00133524016911662,0.6,0.976628604119019,0.0258717281660627
"523",522,100,99.66,95.64,0.5,25,4,99.6918444444444,1.36198790715227,-0.00308155555555557,0.151348257534671,-0.888876944692468,5,7,0.000713462528156892,0.96,0.976215331139094,0.0261358048709517
"524",523,100,99.92,95.96,0.5,25,5,99.9345862222222,0.392495378930802,-0.000654137777777922,0.101827226119765,-0.740564522320868,5,7,0.000480018147324676,0.96,0.976026673134839,0.0262835212602584
