"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion"
"1005",1004,100,100,286.7,0.55,49,6,100.005288,0.0137844713168222,0.0000528799999990099,0.0476698346915827,2.45822727589179,12,12,0.000224717755789732,1
"1006",1005,100,99.94,338.78,0.55,49,3,99.9752302222222,0.228812555563452,-0.000247697777777984,0.15890373481844,-0.305528779104194,14,12,0.000749079389639919,1
"1007",1006,100,100,338.74,0.55,49,4,100.017111111111,0.0270091133617279,0.000171111111110804,0.103591491632195,2.83542733316765,14,12,0.00048833497470903,1
"1008",1007,100,100,336.86,0.55,49,5,100.004745777778,0.00848854834239837,0.0000474577777773959,0.0511806013270313,5.02937030721682,14,12,0.00024126766842366,1
"1009",1008,100,100,336,0.55,49,6,100.003021333333,0.00545777526650868,0.0000302133333333927,0.0390178668277058,6.1490424069193,14,12,0.00018393198814203,1
"1010",1009,100,99.84,193.3,0.55,49,3,99.8671191111112,0.523625612769677,-0.00132880888888828,0.129382072660974,-0.752911107658355,8,14,0.000609912939616971,0.96
"1011",1010,100,99.92,191.28,0.55,49,4,99.9365733333333,0.330454706375147,-0.000634266666666798,0.0889632530685395,-0.730785335017912,8,14,0.000419376796807861,0.98
"1012",1011,100,100,193.04,0.55,49,5,100.006825333333,0.00865773830465853,0.0000682533333330071,0.0671877885214251,6.76043190001168,8,14,0.000316726272509516,1
"1013",1012,100,100,191.68,0.55,49,6,100.003698666667,0.0067448120802313,0.0000369866666670049,0.0449655211170674,5.66668256760764,8,14,0.000211969499343102,1
"1014",1013,100,99.96,240.7,0.55,49,3,99.992588,0.283536579814534,-0.0000741199999996581,0.150013244158364,-0.470921020996692,10,14,0.000707169214747814,0.98
"1015",1014,100,99.96,242.76,0.55,49,4,99.9705844444444,0.275301946723021,-0.000294155555555631,0.078156791386462,-0.716105198975963,10,14,0.000368434647900997,0.98
"1016",1015,100,100,244.06,0.55,49,5,100.007343111111,0.0212690941162109,0.0000734311111110088,0.0562423087387542,1.64432083620748,10,14,0.000265128785991737,1
"1017",1016,100,100,238.94,0.55,49,6,100.004850222222,0.00848723471676066,0.0000485022222222113,0.0518186822557243,5.10548476447721,10,14,0.000244275610767825,1
"1018",1017,100,99.8,290.72,0.55,49,3,99.8330844444445,0.581838194115874,-0.0016691555555554,0.145833987318062,-0.749356455466692,12,14,0.000687468009067163,0.94
"1019",1018,100,99.98,290.66,0.55,49,4,99.9969279999999,0.135557323624008,-0.0000307200000005906,0.101053645203243,-0.254532012718598,12,14,0.000476371451912215,1
"1020",1019,100,100,286.08,0.55,49,5,100.008113777778,0.0141437992596,0.0000811377777775988,0.0663681983841489,3.69238831561484,12,14,0.000312862687550438,1
"1021",1020,100,100,288.48,0.55,49,6,100.002695111111,0.00513434145055946,0.0000269511111108045,0.0382821656014276,6.45610045028389,12,14,0.000180463859301839,1
"1022",1021,100,99.9,337.84,0.55,49,3,99.9369346666666,0.269201945322235,-0.000630653333333603,0.154159972232384,-0.427344508793003,14,14,0.000726717078353656,1
"1023",1022,100,99.96,338.02,0.55,49,4,99.9757933333333,0.270456218364266,-0.000242066666667134,0.0933471560586255,-0.654852986471547,14,14,0.00044004271369022,0.98
"1024",1023,100,99.98,336,0.55,49,5,99.9873404444444,0.134276593666774,-0.000126595555555943,0.0668106311240776,-0.502440229531908,14,14,0.000314948335487922,1
"1025",1024,100,100,337.76,0.55,49,6,100.003590666667,0.00644448680884138,0.0000359066666666081,0.0432273303174994,5.70764509257658,14,14,0.000203775589333965,1
"1026",1025,100,99.78,207.32,0.55,64,3,99.8189088888889,0.547567049571805,-0.00181091111111112,0.175051205057556,-0.680310922298108,8,8,0.0008251992943405,0.92
"1027",1026,100,99.82,207.64,0.55,64,4,99.8474351111111,0.550492615362323,-0.00152564888888883,0.135209607722592,-0.754384338773374,8,8,0.000637384203348116,0.94
"1028",1027,100,100,206.58,0.55,64,5,100.011257777778,0.0176168767431721,0.00011257777777821,0.0864813253073621,3.9090043921026,8,8,0.000407676877138903,1
"1029",1028,100,99.98,207.32,0.55,64,6,99.984584,0.141671128650729,-0.000154160000000022,0.0548854731178648,-0.612585333083795,8,8,0.000258732601535161,0.98
"1030",1029,100,99.56,257.54,0.55,64,3,99.6149822222222,0.827401630284787,-0.0038501777777778,0.203531206029935,-0.754011596569032,10,8,0.00095945530644562,0.86
"1031",1030,100,99.92,257.62,0.55,64,4,99.9376995555555,0.333781230668947,-0.000623004444445223,0.116381494516945,-0.651324029563618,10,8,0.000548627626517046,0.96
"1032",1031,100,99.96,261.6,0.55,64,5,99.9731008888889,0.197042698899049,-0.000268991111110594,0.09283132573544,-0.528877110118146,10,8,0.000437611066227112,0.98
"1033",1032,100,100,256.46,0.55,64,6,100.005881333333,0.0115210251653932,0.0000588133333331911,0.0561839329506816,3.87664354032021,10,8,0.000264853599887715,1
"1034",1033,100,99.36,308.24,0.55,64,3,99.420768,1.41241655257135,-0.00579231999999994,0.209896300754338,-0.851392069590083,12,8,0.000989460650729088,0.8
"1035",1034,100,99.84,311.22,0.55,64,4,99.8672995555555,0.396111447455792,-0.00132700444444511,0.138563522544066,-0.650190562696297,12,8,0.000653194709440027,0.96
"1036",1035,100,100,311.42,0.55,64,5,100.013570666667,0.0176048347879584,0.000135706666666403,0.0970124680711255,4.51055827785908,12,8,0.000457321160218242,1
"1037",1036,100,100,309.36,0.55,64,6,100.004670222222,0.00738623038465207,0.0000467022222219924,0.0537342701828942,6.27492474301225,12,8,0.000253305778856231,1
"1038",1037,100,99.38,364.02,0.55,64,3,99.4342257777778,2.01917830238632,-0.0056577422222216,0.207627117947138,-0.897172469760715,14,8,0.000978763620390935,0.9
"1039",1038,100,99.8,360.4,0.55,64,4,99.8293031111111,0.598148995035722,-0.00170696888888868,0.130241189085941,-0.782259620651602,14,8,0.000613962853283123,0.94
"1040",1039,100,100,366.74,0.55,64,5,100.009990222222,0.0246995589402069,0.0000999022222218002,0.0701291175893581,1.83928623013585,14,8,0.000330591830707092,1
"1041",1040,100,100,361.64,0.55,64,6,100.002962222222,0.00553825742345196,0.0000296222222218006,0.0415369500544064,6.50000349902781,14,8,0.000195807060355185,1
"1042",1041,100,99.74,208.46,0.55,64,3,99.7758742222222,0.65882847331523,-0.00224125777777812,0.151180219901928,-0.770531745324867,8,10,0.000712670391159513,0.94
"1043",1042,100,100,205.36,0.55,64,4,100.014353777778,0.0191874779859503,0.0001435377777778,0.0993185490927682,4.17621696637216,8,10,0.00046819213040737,1
"1044",1043,100,99.94,206.32,0.55,64,5,99.9487151111111,0.230639228733953,-0.000512848888888743,0.0712863313777584,-0.690918445361312,8,10,0.000336046988820828,0.98
"1045",1044,100,100,208.24,0.55,64,6,100.003176,0.00473428357494582,0.0000317599999997981,0.0422858126027817,7.93182926907068,8,10,0.000199337232262736,1
"1046",1045,100,99.58,261.38,0.55,64,3,99.6286951111111,1.19709454989636,-0.00371304888888896,0.186922936493269,-0.843852821392052,10,10,0.000881163173024617,0.88
"1047",1046,100,99.98,257.52,0.55,64,4,99.9948671111111,0.136965745974927,-0.0000513288888892845,0.0981545760852764,-0.283364060213679,10,10,0.000462705109029266,1
"1048",1047,100,100,259.04,0.55,64,5,100.007985777778,0.0122520870009367,0.0000798577777777979,0.0716236635768903,4.84583374011419,10,10,0.00033763718805762,1
"1049",1048,100,100,255.66,0.55,64,6,100.005589333333,0.0125576662203092,0.0000558933333332021,0.0540471616695873,3.30391768035514,10,10,0.000254780763469672,1
"1050",1049,100,99.64,310.74,0.55,64,3,99.693692,0.873957016781078,-0.00306307999999968,0.190542311117079,-0.781977480060888,12,10,0.000898225068625626,0.92
"1051",1050,100,99.92,311.56,0.55,64,4,99.9374271111111,0.25637254580625,-0.000625728888889117,0.106977272609932,-0.582727267954897,12,10,0.000504295699302167,1
"1052",1051,100,100,311.16,0.55,64,5,100.010377333333,0.0177338519067516,0.000103773333332995,0.0751776472487419,3.2392170434287,12,10,0.000354390827754904,1
"1053",1052,100,100,312.96,0.55,64,6,100.004995555556,0.010977068105317,0.0000499555555554025,0.0497975772674411,3.53650982117168,12,10,0.000234748030483124,1
"1054",1053,100,99.58,363.74,0.55,64,3,99.6280777777778,0.890012942324809,-0.00371922222222218,0.191106040672488,-0.785277234089092,14,10,0.000900882515234857,0.88
"1055",1054,100,99.84,362.94,0.55,64,4,99.8707191111111,0.408833974764639,-0.00129280888888881,0.145227095776318,-0.644777330798098,14,10,0.000684607094903084,0.94
"1056",1055,100,99.98,362.96,0.55,64,5,99.9863666666667,0.128929032082319,-0.000136333333333138,0.060262186508785,-0.532594129223675,14,10,0.000284078671529936,1
"1057",1056,100,99.98,362.34,0.55,64,6,99.986672,0.12638594843935,-0.000133279999999746,0.057635763176028,-0.543970165293447,14,10,0.000271697593204209,1
"1058",1057,100,99.86,207.22,0.55,64,3,99.8969515555555,0.377802065050674,-0.00103048444444484,0.157745844407571,-0.582464313988297,8,12,0.000743621041897277,0.98
"1059",1058,100,99.98,207.84,0.55,64,4,99.9924631111111,0.142238906997502,-0.0000753688888887581,0.0855665857451667,-0.398430516998632,8,12,0.00040336475348925,0.98
"1060",1059,100,100,206.92,0.55,64,5,100.009208888889,0.0158657430958139,0.0000920888888886111,0.0698063802733011,3.3998178876172,8,12,0.00032907043240892,1
"1061",1060,100,100,207.04,0.55,64,6,100.005282666667,0.0120280825682968,0.0000528266666668088,0.0471319101007051,2.91848907197675,8,12,0.000222181954949889,1
"1062",1061,100,99.6,259.68,0.55,64,3,99.648268,0.933130725416467,-0.00351731999999991,0.1828688444276,-0.804026553357801,10,12,0.000862051999750028,0.88
"1063",1062,100,99.98,259.3,0.55,64,4,99.9962217777777,0.126555873134125,-0.0000377822222225205,0.0975780944888442,-0.228972215414846,10,12,0.000459987548722156,1
"1064",1063,100,100,257.56,0.55,64,5,100.007633777778,0.014289909958778,0.0000763377777776043,0.0642417141563696,3.49559964630197,10,12,0.000302838344766778,1
"1065",1064,100,100,258.58,0.55,64,6,100.002113777778,0.00370619561229325,0.0000211377777779973,0.0338249037188925,8.12658349891117,10,12,0.000159452125284073,1
"1066",1065,100,99.74,309.9,0.55,64,3,99.7765351111111,0.664784542599616,-0.00223464888888942,0.155023784190283,-0.76680597358045,12,12,0.000730789126974328,0.96
"1067",1066,100,99.94,312.4,0.55,64,4,99.9523608888888,0.229829209214376,-0.000476391111111676,0.0833037844056404,-0.637540481950066,12,12,0.000392697805678203,0.98
"1068",1067,100,100,311.5,0.55,64,5,100.006217333333,0.0124272851327932,0.0000621733333338,0.0589224045276896,3.74137383169916,12,12,0.000277762878702309,1
"1069",1068,100,100,312.24,0.55,64,6,100.005249777778,0.0124992190716266,0.0000524977777780009,0.0532812899029061,3.26276950564499,12,12,0.000251170409338075,1
"1070",1069,100,99.6,364.06,0.55,64,3,99.640016,0.884816966899881,-0.00359983999999956,0.165867400263585,-0.812540438905989,14,12,0.000781906423361097,0.88
"1071",1070,100,100,363.18,0.55,64,4,100.015368888889,0.0213615181352294,0.000153688888888399,0.101944861684489,3.77236032753502,14,12,0.000480572686694844,1
"1072",1071,100,99.98,363.66,0.55,64,5,99.9918835555555,0.130103143496976,-0.0000811644444448007,0.0794341396124043,-0.38945257218746,14,12,0.000374456125184334,1
"1073",1072,100,100,360.72,0.55,64,6,100.003636444444,0.00739390058668503,0.0000363644444440013,0.0434742246945676,4.87974157684188,14,12,0.000204939460589043,1
"1074",1073,100,99.8,208.88,0.55,64,3,99.8303706666667,0.531841965616499,-0.00169629333333342,0.132028735064659,-0.751751942117591,8,14,0.000622389425838016,0.92
"1075",1074,100,99.94,208.82,0.55,64,4,99.9584493333333,0.223106700378751,-0.000415506666666664,0.0999196774392878,-0.552143986399056,8,14,0.000471025876608619,1
"1076",1075,100,100,204.8,0.55,64,5,100.008521777778,0.0140553527200834,0.0000852177777772027,0.0691829231074156,3.92217623315577,8,14,0.000326131427143741,1
"1077",1076,100,99.98,203.92,0.55,64,6,99.9833084444445,0.135794339158691,-0.000166915555555184,0.0405017505836685,-0.701741981038417,8,14,0.000190927083250921,1
"1078",1077,100,99.86,260.18,0.55,64,3,99.8876235555556,0.578719644418776,-0.00112376444444415,0.137583158252865,-0.762262851140912,10,14,0.000648573227851085,0.96
"1079",1078,100,99.98,260.84,0.55,64,4,99.9920222222222,0.135484173540377,-0.0000797777777776446,0.0879706522156605,-0.350694255152661,10,14,0.00041469763151398,1
"1080",1079,100,100,261.02,0.55,64,5,100.005361333333,0.00874731798224618,0.000053613333333405,0.0538742952231831,5.1589501299173,10,14,0.000253965863226392,1
"1081",1080,100,100,259.6,0.55,64,6,100.002410222222,0.00417240260670811,0.0000241022222222028,0.0355076406345939,7.51011850522457,10,14,0.000167384623177709,1
"1082",1081,100,99.98,307.92,0.55,64,3,100.008666666667,0.13168649042762,0.0000866666666663178,0.134860006541213,0.0240990256729277,12,14,0.000635736167574358,1
"1083",1082,100,99.98,308.74,0.55,64,4,99.9910848888889,0.136619074115745,-0.0000891511111110361,0.0715771762396445,-0.476082115891055,12,14,0.000337418044648248,1
"1084",1083,100,100,310.64,0.55,64,5,100.005025777778,0.00886267604372499,0.0000502577777780061,0.055395074376426,5.25037788847616,12,14,0.000261134884906027,1
"1085",1084,100,100,305.78,0.55,64,6,100.004042222222,0.00783875835368559,0.0000404222222218039,0.0448550462707848,4.72221316781568,12,14,0.000211448715923388,1
"1086",1085,100,99.94,358.92,0.55,64,3,99.9691391111111,0.224519569017827,-0.000308608888889034,0.145716854704529,-0.35098372341451,14,14,0.000686915840631648,1
"1087",1086,100,99.98,363.42,0.55,64,4,99.9930311111112,0.129538074377894,-0.0000696888888885553,0.0871756940538703,-0.327026478720397,14,14,0.000410950162800903,1
"1088",1087,100,100,362.22,0.55,64,5,100.008680888889,0.014016216185176,0.0000868088888884074,0.065895250398926,3.70135802190459,14,14,0.000310633189367108,1
"1089",1088,100,100,359.74,0.55,64,6,100.004006666667,0.00793434287927925,0.0000400666666668002,0.0482239495490359,5.07787567070917,14,14,0.000227329878278141,1
"1090",1089,100,99.28,219.7,0.55,81,3,99.3339782222222,1.20736859161941,-0.00666021777777768,0.197717120156602,-0.836241292403168,8,8,0.00093204744279606,0.78
"1091",1090,100,99.94,217.28,0.55,81,4,99.9570982222222,0.230956755758057,-0.000429017777777781,0.112825983172081,-0.511484378095984,8,8,0.00053186678530012,1
"1092",1091,100,99.98,219.7,0.55,81,5,99.987276,0.139669927287011,-0.000127240000000401,0.0701000016819996,-0.498102397247267,8,8,0.000330454577003535,0.98
"1093",1092,100,99.98,216.8,0.55,81,6,99.9853497777778,0.141541310048303,-0.000146502222221858,0.0553133893543967,-0.609206744408964,8,8,0.000260749818019371,0.98
"1094",1093,100,99.4,270.48,0.55,81,3,99.4520226666667,1.5720487493827,-0.00547977333333277,0.203910520163324,-0.870289951095095,10,8,0.000961243410418419,0.88
"1095",1094,100,99.9,272.24,0.55,81,4,99.9270417777778,0.286472172859648,-0.000729582222222342,0.139455509929567,-0.513197011292644,10,8,0.000657399578300163,0.96
"1096",1095,100,99.96,275.12,0.55,81,5,99.9739862222223,0.186656610510361,-0.000260137777777544,0.0920391553545365,-0.506906532252564,10,8,0.000433876739239166,0.98
"1097",1096,100,100,272.22,0.55,81,6,100.004855111111,0.0093566787612249,0.0000485511111110043,0.0509949686716728,4.45011429514941,10,8,0.000240392587694236,1
"1098",1097,100,99.48,328.04,0.55,81,3,99.5258728888889,0.730303551007781,-0.00474127111111092,0.18791351309082,-0.742691223626793,12,8,0.000885832795887371,0.82
"1099",1098,100,99.96,323.98,0.55,81,4,99.9793066666666,0.200895228714188,-0.000206933333333924,0.116727341715627,-0.418964091567877,12,8,0.000550257965846663,0.96
"1100",1099,100,99.8,329.3,0.55,81,5,99.8138457777778,0.592707455800446,-0.00186154222222238,0.0932443567799628,-0.842680641406751,12,8,0.000439558113243264,0.92
"1101",1100,100,99.98,330.44,0.55,81,6,99.9890342222222,0.135946728500083,-0.000109657777777508,0.0670572823352427,-0.506738535931727,12,8,0.00031611106044794,1
"1102",1101,100,99.02,380.54,0.55,81,3,99.0780462222222,1.81047548148045,-0.00921953777777772,0.212454226305696,-0.882652801168028,14,8,0.00100151882741666,0.82
"1103",1102,100,99.84,381.46,0.55,81,4,99.8684151111111,0.410963730067986,-0.00131584888888894,0.139350892155097,-0.660916810999249,14,8,0.000656906405381761,0.94
"1104",1103,100,99.84,381.16,0.55,81,5,99.8615333333333,0.615595846843977,-0.00138466666666662,0.103388247764447,-0.832051745809372,14,8,0.000487376873928237,0.94
"1105",1104,100,100,380.42,0.55,81,6,100.012312888889,0.0212673767062638,0.000123128888889002,0.083286507623523,2.91616271126625,14,8,0.000392616362146255,1
"1106",1105,100,99.72,219.42,0.55,81,3,99.7690604444445,0.759293748707474,-0.00230939555555465,0.17587825143808,-0.768365995719743,8,10,0.000829098028367326,0.94
"1107",1106,100,99.94,216.18,0.55,81,4,99.9589257777778,0.292622275832911,-0.000410742222221805,0.110240822288417,-0.623265788721547,8,10,0.000519680220024807,0.98
"1108",1107,100,100,217.12,0.55,81,5,100.013807555556,0.0190389734929029,0.000138075555555403,0.0937368475137617,3.92341919319881,8,10,0.000441879736826868,1
"1109",1108,100,100,216.84,0.55,81,6,100.005313777778,0.00946479135719858,0.0000531377777775901,0.0520807820873409,4.50258110525913,8,10,0.000245511161223051,1
"1110",1109,100,99.68,273.32,0.55,81,3,99.7233875555556,0.99432687720304,-0.00276612444444422,0.169339176110508,-0.82969466078716,10,10,0.000798272531655222,0.9
"1111",1110,100,99.84,271.88,0.55,81,4,99.864875111111,0.489115404850491,-0.00135124888888949,0.122580142541227,-0.749384007688949,10,10,0.000577848333531436,0.94
"1112",1111,100,99.94,270.52,0.55,81,5,99.9511177777777,0.226968505589646,-0.000488822222222674,0.0783248240380457,-0.654908843698098,10,10,0.000369226761416968,0.98
"1113",1112,100,100,271.46,0.55,81,6,100.004398222222,0.00804171016289053,0.0000439822222220016,0.048750706745483,5.06223126151067,10,10,0.000229813035515785,1
"1114",1113,100,99.72,325.6,0.55,81,3,99.761768,0.683414194167298,-0.00238231999999971,0.173984922965149,-0.745418043040297,12,10,0.000820172792352508,0.92
"1115",1114,100,99.86,328.24,0.55,81,4,99.881652888889,0.375436623009149,-0.00118347111111049,0.119705542407146,-0.681156458718122,12,10,0.000564297338544714,0.94
"1116",1115,100,99.98,325.64,0.55,81,5,99.9875315555556,0.137319656088997,-0.000124684444444006,0.0677587258071414,-0.506562077586134,12,10,0.000319417696685264,1
"1117",1116,100,100,325.4,0.55,81,6,100.003728888889,0.00658838392340077,0.0000372888888888042,0.0449935627272141,5.82922599082378,12,10,0.000212101688761036,1
"1118",1117,100,99.86,382.2,0.55,81,3,99.8996382222222,0.418357135893159,-0.00100361777777793,0.174804780712327,-0.58216374070175,14,10,0.00082403763883676,0.96
"1119",1118,100,99.96,382.2,0.55,81,4,99.9770684444445,0.279842331839989,-0.000229315555555425,0.107513956439962,-0.615805243856253,14,10,0.000506825651139283,0.98
"1120",1119,100,99.94,380.38,0.55,81,5,99.9502355555555,0.232178252214121,-0.00049764444444466,0.0726328765355629,-0.687167614352704,14,10,0.000342394663569212,0.98
